 	Area	Circ.	AR	Round	Solidity	Diameter	Volume
46	506.823	0.844	1.005	0.995	0.958	25.403	8583.174
47	561.296	0.861	1.051	0.951	0.960	26.733	10003.503
48	573.498	0.808	1.069	0.935	0.948	27.022	10331.471
49	547.642	0.837	1.036	0.965	0.957	26.406	9640.698
50	535.730	0.819	1.031	0.970	0.950	26.117	9327.877
51	612.284	0.826	1.043	0.959	0.951	27.921	11397.059
52	594.997	0.873	1.009	0.991	0.966	27.524	10917.831
53	585.701	0.829	1.056	0.947	0.960	27.308	10662.947
54	547.932	0.873	1.026	0.975	0.961	26.413	9648.370
55	531.808	0.870	1.026	0.975	0.965	26.022	9225.630
56	502.029	0.829	1.019	0.981	0.951	25.282	8461.689
57	520.768	0.861	1.040	0.962	0.965	25.750	8939.849
58	544.301	0.860	1.030	0.971	0.963	26.325	9552.609
59	520.477	0.841	1.136	0.880	0.945	25.743	8932.369
60	580.762	0.859	1.062	0.941	0.960	27.193	10528.358
61	524.109	0.852	1.056	0.947	0.960	25.832	9026.019
62	535.149	0.851	1.027	0.973	0.960	26.103	9312.706
63	597.903	0.812	1.011	0.990	0.959	27.591	10997.893
64	496.945	0.866	1.057	0.946	0.959	25.154	8333.473
65	562.023	0.824	1.010	0.990	0.947	26.751	10022.926
66	525.997	0.811	1.027	0.974	0.944	25.879	9074.845
67	710.481	0.830	1.094	0.914	0.959	30.077	14246.000
68	532.825	0.852	1.040	0.962	0.965	26.046	9252.103
69	564.928	0.824	1.033	0.968	0.955	26.820	10100.744
70	523.528	0.847	1.014	0.986	0.960	25.818	9011.013
71	472.395	0.818	1.038	0.963	0.946	24.525	7723.644
72	525.126	0.851	1.102	0.907	0.961	25.858	9052.299
73	512.778	0.842	1.033	0.969	0.958	25.552	8734.911
74	547.787	0.869	1.063	0.940	0.964	26.410	9644.534
75	505.806	0.849	1.116	0.896	0.969	25.377	8557.356
76	570.303	0.801	1.038	0.963	0.950	26.947	10245.234
77	553.597	0.876	1.022	0.978	0.967	26.549	9798.393
78	533.696	0.829	1.081	0.925	0.955	26.068	9274.813
79	607.490	0.848	1.020	0.980	0.969	27.812	11263.477
80	606.037	0.842	1.026	0.974	0.962	27.778	11223.102
81	522.947	0.804	1.009	0.991	0.942	25.804	8996.016
82	580.035	0.860	1.027	0.973	0.964	27.176	10508.613
83	604.149	0.814	1.013	0.988	0.956	27.735	11170.686
84	531.953	0.821	1.135	0.881	0.953	26.025	9229.410
85	563.766	0.802	1.090	0.918	0.951	26.792	10069.593
86	512.488	0.848	1.036	0.965	0.959	25.544	8727.489
87	550.692	0.838	1.150	0.869	0.951	26.479	9721.362
88	500.431	0.839	1.114	0.898	0.960	25.242	8421.322
89	543.865	0.829	1.033	0.968	0.957	26.315	9541.139
90	573.498	0.850	1.042	0.960	0.960	27.022	10331.471
91	550.111	0.835	1.048	0.955	0.955	26.466	9705.980
92	582.069	0.813	1.082	0.924	0.949	27.223	10563.929
93	686.077	0.825	1.038	0.963	0.958	29.556	13518.340
94	686.368	0.863	1.026	0.975	0.966	29.562	13526.928
95	550.256	0.872	1.078	0.927	0.962	26.469	9709.825
96	554.178	0.823	1.100	0.909	0.952	26.563	9813.824
97	521.785	0.851	1.080	0.926	0.962	25.775	8966.045
98	548.804	0.839	1.063	0.941	0.963	26.434	9671.401
99	545.027	0.819	1.031	0.970	0.950	26.343	9571.736
100	515.829	0.827	1.037	0.964	0.953	25.628	8812.973
101	570.012	0.827	1.030	0.970	0.948	26.940	10237.406
102	564.347	0.816	1.044	0.958	0.954	26.806	10085.164
103	547.787	0.874	1.042	0.960	0.962	26.410	9644.534
104	642.934	0.856	1.061	0.942	0.964	28.611	12263.475
105	546.770	0.848	1.106	0.904	0.959	26.385	9617.692
106	553.016	0.854	1.036	0.966	0.964	26.535	9782.971
107	530.501	0.826	1.039	0.963	0.959	25.990	9191.631
108	603.132	0.808	1.045	0.957	0.944	27.712	11142.495
109	534.132	0.834	1.060	0.943	0.960	26.078	9286.176
110	542.993	0.876	1.048	0.954	0.963	26.294	9518.212
111	579.890	0.806	1.065	0.939	0.950	27.172	10504.666
112	615.915	0.848	1.045	0.957	0.964	28.004	11498.607
113	546.334	0.842	1.042	0.960	0.956	26.375	9606.196
114	631.023	0.807	1.005	0.995	0.953	28.345	11924.253
115	537.618	0.806	1.049	0.953	0.949	26.163	9377.241
116	533.261	0.830	1.058	0.946	0.956	26.057	9263.456
117	957.283	0.857	1.015	0.985	0.963	34.912	22280.481
118	537.473	0.850	1.042	0.959	0.958	26.160	9373.441
119	593.254	0.852	1.140	0.878	0.963	27.484	10869.887
120	432.448	0.845	1.038	0.963	0.957	23.465	6764.952
121	505.661	0.859	1.053	0.950	0.962	25.374	8553.670
122	585.410	0.819	1.057	0.946	0.949	27.301	10655.014
123	567.688	0.851	1.066	0.938	0.958	26.885	10174.856
124	643.225	0.811	1.087	0.920	0.950	28.618	12271.789
125	554.469	0.866	1.074	0.931	0.964	26.570	9821.542
126	514.812	0.877	1.053	0.949	0.962	25.602	8786.927
127	525.126	0.865	1.073	0.932	0.965	25.858	9052.299
128	507.404	0.885	1.066	0.938	0.969	25.417	8597.938
129	556.793	0.866	1.071	0.934	0.967	26.626	9883.361
130	497.526	0.848	1.048	0.954	0.961	25.169	8348.094
131	564.202	0.817	1.085	0.921	0.954	26.802	10081.271
132	500.431	0.853	1.080	0.926	0.958	25.242	8421.322
133	530.501	0.852	1.035	0.967	0.956	25.990	9191.631
134	554.760	0.846	1.210	0.826	0.958	26.577	9829.262
135	563.911	0.878	1.140	0.877	0.963	26.795	10073.485
136	579.164	0.881	1.045	0.957	0.964	27.155	10484.936
137	631.168	0.829	1.046	0.956	0.959	28.348	11928.370
138	611.557	0.837	1.016	0.984	0.964	27.904	11376.786
139	602.696	0.803	1.055	0.948	0.942	27.702	11130.421
140	538.054	0.881	1.030	0.971	0.965	26.174	9388.645
141	558.536	0.865	1.108	0.903	0.962	26.667	9929.811
142	463.099	0.854	1.033	0.968	0.962	24.282	7496.765
143	624.922	0.835	1.065	0.939	0.961	28.208	11751.737
144	532.534	0.847	1.035	0.966	0.963	26.039	9244.536
145	545.172	0.850	1.025	0.976	0.966	26.346	9575.562
146	511.907	0.845	1.098	0.910	0.956	25.530	8712.651
147	512.052	0.823	1.076	0.930	0.953	25.534	8716.359
148	119.406	0.829	1.231	0.812	0.933	12.330	981.531
149	609.088	0.803	1.042	0.959	0.953	27.848	11307.946
150	542.267	0.859	1.056	0.947	0.965	26.276	9499.121
151	574.515	0.871	1.059	0.944	0.964	27.046	10358.961
152	639.012	0.888	1.015	0.985	0.970	28.524	12151.430
153	500.722	0.862	1.082	0.924	0.960	25.250	8428.657
154	522.075	0.856	1.057	0.946	0.957	25.782	8973.535
155	565.945	0.852	1.012	0.988	0.960	26.844	10128.027
156	610.395	0.864	1.033	0.968	0.965	27.878	11344.374
157	513.069	0.872	1.038	0.964	0.966	25.559	8742.336
158	569.286	0.853	1.024	0.976	0.967	26.923	10217.846
159	448.136	0.829	1.083	0.923	0.954	23.887	7136.400
160	592.383	0.852	1.064	0.940	0.967	27.464	10845.942
161	564.492	0.808	1.027	0.974	0.947	26.809	10089.058
162	617.658	0.804	1.290	0.775	0.942	28.043	11547.456
163	509.002	0.802	1.106	0.904	0.942	25.457	8638.585
164	491.861	0.814	1.260	0.793	0.943	25.025	8205.912
165	535.585	0.837	1.084	0.923	0.954	26.114	9324.083
166	438.549	0.831	1.080	0.926	0.969	23.630	6908.617
167	496.364	0.868	1.065	0.939	0.961	25.139	8318.862
168	559.117	0.841	1.084	0.922	0.961	26.681	9945.310
169	558.246	0.847	1.051	0.951	0.958	26.660	9922.064
170	582.941	0.883	1.063	0.941	0.970	27.244	10587.665
171	516.991	0.866	1.050	0.952	0.961	25.656	8842.772
172	525.707	0.839	1.063	0.941	0.960	25.872	9067.328
173	572.336	0.859	1.061	0.942	0.964	26.995	10300.084
174	546.915	0.863	1.059	0.944	0.965	26.389	9621.525
175	570.448	0.828	1.044	0.958	0.959	26.950	10249.149
176	535.294	0.845	1.084	0.923	0.955	26.107	9316.498
177	614.172	0.811	1.080	0.926	0.953	27.964	11449.827
178	582.069	0.834	1.075	0.931	0.957	27.223	10563.929
179	557.955	0.858	1.130	0.885	0.964	26.654	9914.319
180	564.202	0.837	1.017	0.983	0.961	26.802	10081.271
181	568.559	0.819	1.020	0.980	0.948	26.906	10198.298
182	511.471	0.841	1.117	0.896	0.959	25.519	8701.527
183	430.850	0.808	1.343	0.745	0.963	23.422	6727.492
184	597.467	0.880	1.036	0.965	0.970	27.581	10985.871
185	493.313	0.802	1.123	0.891	0.949	25.062	8242.291
186	551.854	0.858	1.102	0.907	0.967	26.507	9752.150
187	562.023	0.857	1.086	0.921	0.959	26.751	10022.926
188	500.576	0.866	1.053	0.950	0.967	25.246	8424.989
189	596.595	0.820	1.011	0.989	0.954	27.561	10961.841
190	596.450	0.829	1.044	0.958	0.956	27.558	10957.838
191	559.263	0.829	1.097	0.911	0.951	26.685	9949.186
192	551.418	0.868	1.068	0.936	0.961	26.497	9740.601
193	564.347	0.857	1.033	0.968	0.962	26.806	10085.164
194	401.507	0.801	1.081	0.925	0.942	22.610	6052.064
195	563.040	0.828	1.133	0.883	0.948	26.775	10050.140
196	595.143	0.811	1.038	0.963	0.947	27.527	10921.829
197	556.357	0.847	1.015	0.986	0.961	26.615	9871.760
198	541.541	0.838	1.002	0.998	0.958	26.259	9480.043
199	609.814	0.806	1.020	0.980	0.945	27.865	11328.179
200	556.793	0.867	1.098	0.911	0.966	26.626	9883.361
201	512.633	0.846	1.077	0.929	0.956	25.548	8731.200
202	561.151	0.860	1.016	0.985	0.965	26.730	9999.620
203	601.825	0.843	1.100	0.909	0.960	27.682	11106.286
204	535.004	0.811	1.020	0.981	0.945	26.100	9308.914
205	509.583	0.849	1.028	0.973	0.956	25.472	8653.381
206	550.692	0.807	1.027	0.973	0.947	26.479	9721.362
207	492.151	0.858	1.015	0.985	0.959	25.033	8213.184
208	595.143	0.868	1.021	0.979	0.964	27.527	10921.829
209	568.995	0.858	1.046	0.956	0.962	26.916	10210.025
210	546.915	0.850	1.053	0.950	0.961	26.389	9621.525
211	467.602	0.809	1.195	0.837	0.951	24.400	7606.378
212	530.936	0.802	1.078	0.927	0.951	26.000	9202.960
213	677.216	0.869	1.081	0.925	0.964	29.364	13257.293
214	544.301	0.826	1.071	0.933	0.951	26.325	9552.609
215	564.783	0.828	1.061	0.943	0.952	26.816	10096.848
216	538.781	0.846	1.050	0.952	0.952	26.192	9407.662
217	518.880	0.801	1.032	0.969	0.943	25.703	8891.266
218	572.191	0.871	1.046	0.956	0.961	26.991	10296.163
219	423.296	0.805	1.100	0.909	0.944	23.215	6551.349
220	680.848	0.890	1.060	0.943	0.971	29.443	13364.074
221	562.749	0.842	1.095	0.913	0.959	26.768	10042.362
222	556.503	0.825	1.074	0.931	0.955	26.619	9875.627
223	552.581	0.846	1.027	0.974	0.957	26.525	9771.409
224	632.039	0.836	1.026	0.974	0.956	28.368	11953.087
225	554.033	0.873	1.064	0.940	0.965	26.560	9809.965
226	552.581	0.832	1.033	0.968	0.961	26.525	9771.409
227	555.922	0.877	1.034	0.967	0.964	26.605	9860.164
228	581.778	0.865	1.082	0.924	0.969	27.217	10556.021
229	598.774	0.844	1.079	0.927	0.966	27.611	11021.950
230	608.797	0.885	1.025	0.976	0.968	27.841	11299.857
231	583.086	0.821	1.081	0.925	0.947	27.247	10591.623
232	600.082	0.851	1.022	0.979	0.964	27.641	11058.068
233	585.555	0.850	1.047	0.955	0.965	27.305	10658.980
234	569.867	0.836	1.044	0.957	0.955	26.937	10233.493
235	634.364	0.801	1.072	0.933	0.951	28.420	12019.080
236	548.949	0.873	1.060	0.943	0.967	26.438	9675.241
237	587.879	0.841	1.050	0.952	0.960	27.359	10722.505
238	518.444	0.851	1.038	0.964	0.957	25.692	8880.068
239	466.730	0.854	1.032	0.969	0.960	24.377	7585.121
240	560.715	0.837	1.040	0.962	0.954	26.719	9987.974
241	507.113	0.862	1.046	0.956	0.960	25.410	8590.555
242	490.408	0.829	1.111	0.900	0.947	24.988	8169.587
243	607.054	0.865	1.095	0.913	0.965	27.802	11251.360
244	521.494	0.862	1.026	0.974	0.961	25.768	8958.558
245	622.162	0.841	1.072	0.933	0.965	28.145	11673.970
246	569.431	0.862	1.062	0.942	0.964	26.926	10221.757
247	490.263	0.819	1.200	0.833	0.953	24.984	8165.957
248	529.193	0.822	1.092	0.916	0.949	25.957	9157.674
249	521.494	0.860	1.038	0.963	0.955	25.768	8958.558
250	553.597	0.845	1.089	0.919	0.965	26.549	9798.393
251	587.008	0.852	1.043	0.959	0.963	27.339	10698.668
252	519.315	0.842	1.009	0.991	0.959	25.714	8902.470
253	497.526	0.850	1.027	0.974	0.956	25.169	8348.094
254	473.557	0.871	1.089	0.918	0.960	24.555	7752.162
255	522.656	0.826	1.015	0.985	0.954	25.797	8988.520
256	596.450	0.833	1.040	0.962	0.955	27.558	10957.838
257	632.039	0.849	1.039	0.963	0.962	28.368	11953.087
258	544.591	0.887	1.011	0.989	0.967	26.332	9560.258
259	560.280	0.863	1.027	0.974	0.962	26.709	9976.332
260	577.566	0.818	1.038	0.964	0.954	27.118	10441.575
261	554.324	0.837	1.071	0.934	0.955	26.567	9817.683
262	542.993	0.838	1.074	0.931	0.959	26.294	9518.212
263	596.741	0.826	1.026	0.975	0.955	27.564	10965.845
264	547.206	0.833	1.053	0.950	0.956	26.396	9629.193
265	633.492	0.866	1.017	0.983	0.970	28.400	11994.318
266	454.383	0.823	1.108	0.903	0.953	24.053	7286.124
267	476.899	0.855	1.053	0.950	0.962	24.642	7834.346
268	580.181	0.801	1.080	0.926	0.949	27.179	10512.561
269	565.509	0.857	1.030	0.971	0.963	26.833	10116.331
270	560.134	0.845	1.065	0.939	0.958	26.706	9972.453
271	563.475	0.802	1.052	0.951	0.939	26.785	10061.810
272	497.671	0.855	1.056	0.947	0.957	25.172	8351.750
273	539.797	0.835	1.037	0.964	0.953	26.216	9434.307
274	573.063	0.866	1.012	0.988	0.965	27.012	10319.697
275	565.654	0.841	1.043	0.958	0.958	26.837	10120.230
276	598.048	0.837	1.052	0.950	0.960	27.595	11001.901
277	561.151	0.868	1.010	0.990	0.964	26.730	9999.620
278	547.787	0.819	1.065	0.939	0.951	26.410	9644.534
279	582.650	0.800	1.030	0.971	0.950	27.237	10579.751
280	498.979	0.884	1.043	0.959	0.965	25.206	8384.681
281	548.077	0.876	1.083	0.924	0.962	26.417	9652.208
282	600.517	0.883	1.042	0.960	0.971	27.651	11070.116
283	601.534	0.824	1.048	0.955	0.955	27.675	11098.245
284	571.901	0.820	1.044	0.958	0.961	26.985	10288.322
285	575.096	0.884	1.026	0.975	0.969	27.060	10374.680
286	579.309	0.864	1.043	0.959	0.962	27.159	10488.881
287	553.597	0.841	1.025	0.976	0.959	26.549	9798.393
288	555.341	0.826	1.056	0.947	0.960	26.591	9844.709
289	593.109	0.803	1.070	0.934	0.949	27.480	10865.895
290	561.877	0.882	1.034	0.967	0.970	26.747	10019.041
291	560.570	0.822	1.014	0.986	0.948	26.716	9984.093
292	504.789	0.896	1.086	0.921	0.968	25.352	8531.564
293	475.446	0.834	1.068	0.936	0.951	24.604	7798.579
294	575.677	0.869	1.083	0.924	0.966	27.074	10390.407
295	627.536	0.812	1.038	0.963	0.949	28.267	11825.570
296	586.863	0.822	1.014	0.986	0.951	27.335	10694.697
297	506.096	0.850	1.025	0.976	0.953	25.385	8564.730
298	583.231	0.800	1.100	0.909	0.947	27.251	10595.581
299	590.930	0.881	1.056	0.947	0.964	27.430	10806.072
300	529.629	0.833	1.062	0.942	0.956	25.968	9168.989
301	588.025	0.826	1.020	0.981	0.954	27.362	10726.479
302	616.787	0.832	1.051	0.952	0.951	28.024	11523.023
303	600.517	0.825	1.017	0.983	0.951	27.651	11070.116
304	584.103	0.862	1.038	0.963	0.963	27.271	10619.341
305	537.909	0.841	1.064	0.940	0.960	26.170	9384.843
306	535.149	0.865	1.072	0.932	0.964	26.103	9312.706
307	543.284	0.887	1.048	0.954	0.968	26.301	9525.852
308	525.271	0.870	1.052	0.951	0.967	25.861	9056.056
309	528.757	0.841	1.013	0.987	0.953	25.947	9146.365
310	503.482	0.873	1.022	0.979	0.962	25.319	8498.441
311	583.231	0.817	1.048	0.954	0.957	27.251	10595.581
312	573.208	0.845	1.039	0.963	0.960	27.015	10323.621
313	631.458	0.863	1.036	0.966	0.964	28.355	11936.607
314	567.978	0.840	1.031	0.970	0.959	26.892	10182.668
315	607.490	0.830	1.064	0.940	0.956	27.812	11263.477
316	579.890	0.868	1.075	0.931	0.964	27.172	10504.666
317	574.515	0.835	1.003	0.997	0.958	27.046	10358.961
318	578.873	0.815	1.042	0.959	0.950	27.149	10477.048
319	532.534	0.840	1.113	0.899	0.953	26.039	9244.536
320	448.717	0.817	1.149	0.871	0.946	23.902	7150.284
321	611.412	0.837	1.042	0.960	0.958	27.901	11372.733
322	504.208	0.834	1.038	0.963	0.953	25.337	8516.838
323	516.555	0.848	1.066	0.938	0.958	25.646	8831.594
324	557.374	0.840	1.045	0.957	0.955	26.640	9898.836
325	557.665	0.870	1.018	0.982	0.965	26.647	9906.577
326	571.465	0.853	1.078	0.927	0.965	26.974	10276.565
327	715.566	0.845	1.051	0.952	0.970	30.184	14399.190
328	560.715	0.866	1.060	0.943	0.966	26.719	9987.974
329	564.928	0.883	1.026	0.974	0.965	26.820	10100.744
330	431.722	0.805	1.213	0.825	0.954	23.445	6747.916
331	649.616	0.865	1.037	0.965	0.962	28.760	12455.155
332	527.305	0.869	1.127	0.888	0.962	25.911	9108.700
333	556.938	0.844	1.053	0.949	0.958	26.629	9887.229
334	570.448	0.840	1.043	0.959	0.963	26.950	10249.149
335	598.629	0.853	1.073	0.932	0.967	27.608	11017.939
336	530.065	0.836	1.079	0.927	0.960	25.979	9180.308
337	522.075	0.817	1.062	0.941	0.950	25.782	8973.535
338	594.416	0.855	1.088	0.919	0.960	27.511	10901.842
339	564.783	0.858	1.096	0.912	0.964	26.816	10096.848
340	617.223	0.801	1.059	0.944	0.945	28.033	11535.238
341	537.183	0.811	1.031	0.970	0.947	26.153	9365.842
342	573.644	0.811	1.070	0.935	0.947	27.026	10335.397
343	540.524	0.807	1.035	0.967	0.947	26.234	9453.355
344	547.787	0.871	1.051	0.951	0.964	26.410	9644.534
345	565.799	0.811	1.142	0.875	0.956	26.840	10124.128
346	617.804	0.882	1.033	0.968	0.968	28.047	11551.530
347	524.981	0.828	1.020	0.980	0.954	25.854	9048.543
348	580.035	0.849	1.028	0.973	0.961	27.176	10508.613
349	620.564	0.851	1.013	0.987	0.961	28.109	11629.025
350	570.448	0.858	1.107	0.904	0.967	26.950	10249.149
351	619.256	0.875	1.076	0.929	0.967	28.080	11592.296
352	492.587	0.845	1.063	0.941	0.951	25.044	8224.095
353	549.094	0.806	1.022	0.979	0.947	26.441	9679.081
354	584.829	0.813	1.059	0.944	0.952	27.288	10639.154
355	554.033	0.869	1.088	0.919	0.960	26.560	9809.965
356	591.366	0.870	1.043	0.959	0.968	27.440	10818.028
357	895.256	0.842	1.085	0.922	0.966	33.762	20150.448
358	583.667	0.861	1.034	0.967	0.966	27.261	10607.459
359	607.199	0.824	1.032	0.969	0.957	27.805	11255.398
360	548.513	0.871	1.055	0.947	0.966	26.427	9663.722
361	558.391	0.822	1.041	0.961	0.953	26.664	9925.937
362	596.595	0.836	1.073	0.932	0.960	27.561	10961.841
363	523.528	0.835	1.018	0.982	0.956	25.818	9011.013
364	560.134	0.834	1.035	0.966	0.960	26.706	9972.453
365	549.675	0.850	1.039	0.963	0.956	26.455	9694.449
366	635.962	0.864	1.073	0.932	0.966	28.456	12064.521
367	574.951	0.859	1.036	0.965	0.962	27.056	10370.749
368	624.486	0.824	1.050	0.952	0.955	28.198	11739.446
369	548.368	0.801	1.041	0.961	0.957	26.424	9659.883
370	606.183	0.818	1.067	0.937	0.955	27.782	11227.137
371	517.427	0.814	1.041	0.961	0.944	25.667	8853.955
372	504.644	0.840	1.035	0.966	0.953	25.348	8527.882
373	637.414	0.808	1.045	0.957	0.941	28.488	12105.880
374	623.759	0.840	1.034	0.967	0.960	28.181	11718.972
375	805.338	0.801	1.112	0.899	0.952	32.022	17192.193
376	521.058	0.855	1.041	0.961	0.965	25.757	8947.331
377	505.080	0.863	1.035	0.967	0.961	25.359	8538.931
378	657.460	0.868	1.009	0.991	0.966	28.933	12681.431
379	561.151	0.846	1.089	0.919	0.958	26.730	9999.620
380	573.353	0.833	1.039	0.963	0.956	27.019	10327.546
381	590.494	0.805	1.040	0.962	0.949	27.420	10794.121
382	525.416	0.881	1.081	0.925	0.969	25.865	9059.812
383	553.162	0.855	1.039	0.963	0.961	26.539	9786.826
384	587.589	0.815	1.045	0.957	0.952	27.352	10714.557
385	525.997	0.824	1.011	0.989	0.947	25.879	9074.845
386	602.115	0.808	1.052	0.951	0.950	27.688	11114.329
387	590.349	0.807	1.009	0.991	0.946	27.416	10790.138
388	587.879	0.815	1.019	0.981	0.950	27.359	10722.505
389	574.079	0.845	1.013	0.987	0.951	27.036	10347.176
390	570.157	0.851	1.015	0.985	0.962	26.943	10241.320
391	536.166	0.840	1.065	0.939	0.957	26.128	9339.261
392	587.298	0.849	1.042	0.960	0.960	27.345	10706.612
393	509.873	0.840	1.067	0.937	0.959	25.479	8660.782
394	507.404	0.810	1.022	0.978	0.954	25.417	8597.938
395	552.726	0.849	1.026	0.975	0.956	26.528	9775.263
396	578.437	0.863	1.085	0.922	0.959	27.138	10465.219
397	479.368	0.830	1.035	0.966	0.951	24.705	7895.277
398	502.320	0.874	1.058	0.945	0.963	25.290	8469.035
399	608.362	0.830	1.035	0.966	0.954	27.831	11287.726
400	569.722	0.811	1.012	0.988	0.951	26.933	10229.581
401	620.564	0.802	1.102	0.908	0.945	28.109	11629.025
402	579.018	0.882	1.016	0.984	0.970	27.152	10480.992
403	633.347	0.831	1.033	0.968	0.961	28.397	11990.193
404	545.753	0.834	1.039	0.962	0.955	26.360	9590.875
405	527.886	0.839	1.021	0.979	0.960	25.925	9123.760
406	531.517	0.821	1.107	0.903	0.951	26.014	9218.071
407	520.913	0.863	1.075	0.930	0.965	25.754	8943.590
408	544.301	0.835	1.140	0.877	0.953	26.325	9552.609
409	550.402	0.841	1.043	0.959	0.958	26.472	9713.670
410	554.614	0.846	1.058	0.946	0.960	26.574	9825.402
411	619.256	0.860	1.004	0.996	0.961	28.080	11592.296
412	542.848	0.868	1.011	0.990	0.963	26.290	9514.393
413	606.183	0.847	1.071	0.933	0.962	27.782	11227.137
414	529.920	0.841	1.043	0.959	0.957	25.975	9176.534
415	571.465	0.880	1.097	0.911	0.972	26.974	10276.565
416	581.778	0.873	1.050	0.953	0.968	27.217	10556.021
417	539.797	0.848	1.035	0.966	0.956	26.216	9434.307
418	504.208	0.853	1.007	0.993	0.958	25.337	8516.838
419	592.818	0.862	1.052	0.951	0.966	27.474	10857.913
420	568.414	0.878	1.066	0.938	0.964	26.902	10194.389
421	520.477	0.803	1.033	0.968	0.927	25.743	8932.369
422	600.808	0.886	1.030	0.971	0.971	27.658	11078.150
423	615.044	0.866	1.014	0.986	0.962	27.984	11474.208
424	533.406	0.854	1.040	0.962	0.964	26.061	9267.241
425	582.650	0.864	1.052	0.951	0.960	27.237	10579.751
426	567.252	0.861	1.084	0.922	0.963	26.875	10163.142
427	593.690	0.870	1.044	0.958	0.965	27.494	10881.867
428	574.079	0.832	1.068	0.936	0.958	27.036	10347.176
429	540.814	0.812	1.174	0.852	0.960	26.241	9460.977
430	541.541	0.829	1.062	0.942	0.949	26.259	9480.043
431	526.433	0.859	1.075	0.930	0.964	25.890	9086.125
432	541.395	0.839	1.087	0.920	0.961	26.255	9476.229
433	577.421	0.846	1.046	0.956	0.962	27.114	10437.636
434	668.791	0.873	1.089	0.919	0.965	29.181	13010.663
435	542.412	0.842	1.016	0.985	0.960	26.280	9502.938
436	542.412	0.868	1.033	0.968	0.960	26.280	9502.938
437	605.747	0.814	1.087	0.920	0.952	27.772	11215.032
438	565.654	0.827	1.085	0.922	0.948	26.837	10120.230
439	567.688	0.847	1.053	0.949	0.961	26.885	10174.856
440	573.644	0.865	1.026	0.975	0.964	27.026	10335.397
441	658.913	0.833	1.037	0.964	0.958	28.965	12723.483
442	521.785	0.876	1.055	0.948	0.966	25.775	8966.045
443	550.983	0.856	1.048	0.954	0.961	26.486	9729.056
444	584.103	0.862	1.064	0.939	0.962	27.271	10619.341
445	652.086	0.832	1.079	0.927	0.959	28.814	12526.244
446	570.012	0.853	1.024	0.977	0.962	26.940	10237.406
447	597.322	0.826	1.064	0.940	0.954	27.578	10981.865
448	514.522	0.846	1.031	0.970	0.959	25.595	8779.490
449	559.408	0.837	1.047	0.955	0.951	26.688	9953.062
