 	Area	Circ.	AR	Round	Solidity	Diameter	Volume
87	564.492	0.867	1.077	0.929	0.969	26.809	10089.058
88	567.688	0.864	1.090	0.918	0.968	26.885	10174.856
89	539.652	0.876	1.011	0.989	0.966	26.213	9430.499
90	527.595	0.829	1.106	0.904	0.954	25.918	9116.229
91	556.357	0.873	1.087	0.920	0.966	26.615	9871.760
92	594.416	0.871	1.014	0.987	0.971	27.511	10901.842
93	501.303	0.876	1.048	0.954	0.964	25.264	8443.332
94	573.789	0.863	1.054	0.949	0.968	27.029	10339.323
95	561.151	0.873	1.070	0.935	0.963	26.730	9999.620
96	562.604	0.815	1.044	0.958	0.950	26.764	10038.474
97	534.858	0.832	1.067	0.937	0.960	26.096	9305.123
98	520.768	0.833	1.057	0.947	0.955	25.750	8939.849
99	546.915	0.857	1.032	0.969	0.961	26.389	9621.525
100	570.884	0.837	1.041	0.960	0.956	26.961	10260.896
101	532.389	0.817	1.012	0.988	0.958	26.036	9240.754
102	571.174	0.845	1.020	0.980	0.963	26.967	10268.729
103	564.347	0.873	1.047	0.955	0.964	26.806	10085.164
104	534.858	0.865	1.075	0.931	0.962	26.096	9305.123
105	604.149	0.828	1.061	0.943	0.953	27.735	11170.686
106	538.781	0.852	1.015	0.985	0.961	26.192	9407.662
107	691.888	0.810	1.089	0.918	0.953	29.681	13690.437
108	609.088	0.837	1.048	0.955	0.956	27.848	11307.946
109	531.517	0.864	1.022	0.978	0.965	26.014	9218.071
110	578.292	0.864	1.047	0.955	0.965	27.135	10461.277
111	589.477	0.873	1.033	0.968	0.967	27.396	10766.251
112	558.972	0.863	1.045	0.957	0.967	26.678	9941.434
113	530.355	0.869	1.028	0.973	0.962	25.986	9187.856
114	512.343	0.805	1.132	0.884	0.964	25.541	8723.779
115	640.610	0.808	1.060	0.944	0.944	28.560	12197.037
116	428.816	0.815	1.039	0.962	0.946	23.366	6679.916
117	549.675	0.840	1.062	0.942	0.957	26.455	9694.449
118	579.745	0.866	1.058	0.945	0.963	27.169	10500.719
119	549.530	0.902	1.100	0.909	0.973	26.452	9690.606
120	577.566	0.843	1.044	0.958	0.961	27.118	10441.575
121	547.351	0.870	1.069	0.936	0.964	26.399	9633.027
122	574.806	0.833	1.015	0.985	0.960	27.053	10366.819
123	603.568	0.837	1.033	0.968	0.956	27.722	11154.574
124	540.524	0.815	1.034	0.967	0.952	26.234	9453.355
125	520.332	0.892	1.045	0.957	0.971	25.739	8928.630
126	594.852	0.838	1.032	0.969	0.959	27.521	10913.833
127	636.978	0.814	1.023	0.977	0.947	28.479	12093.468
128	544.010	0.844	1.075	0.931	0.960	26.318	9544.961
129	537.618	0.835	1.017	0.983	0.956	26.163	9377.241
130	550.402	0.852	1.061	0.942	0.961	26.472	9713.670
131	519.461	0.858	1.088	0.919	0.962	25.718	8906.205
132	552.726	0.883	1.044	0.958	0.968	26.528	9775.263
133	551.418	0.864	1.014	0.986	0.965	26.497	9740.601
134	601.244	0.842	1.040	0.962	0.964	27.668	11090.205
135	619.111	0.856	1.045	0.957	0.969	28.076	11588.217
136	536.456	0.841	1.141	0.876	0.958	26.135	9346.853
137	530.210	0.856	1.082	0.924	0.967	25.982	9184.082
138	606.618	0.808	1.051	0.951	0.951	27.792	11239.246
139	521.785	0.828	1.025	0.976	0.962	25.775	8966.045
140	537.328	0.857	1.061	0.942	0.965	26.156	9369.641
141	524.835	0.837	1.052	0.951	0.954	25.850	9044.788
142	539.216	0.825	1.104	0.906	0.953	26.202	9419.078
143	607.781	0.851	1.063	0.941	0.967	27.818	11271.558
144	539.071	0.824	1.061	0.942	0.960	26.199	9415.272
145	528.467	0.873	1.072	0.933	0.968	25.940	9138.828
146	565.799	0.832	1.055	0.948	0.956	26.840	10124.128
147	588.315	0.848	1.045	0.957	0.959	27.369	10734.430
148	481.983	0.858	1.056	0.947	0.962	24.773	7959.962
149	536.602	0.863	1.091	0.917	0.966	26.139	9350.650
150	510.018	0.852	1.090	0.917	0.963	25.483	8664.484
151	524.690	0.846	1.036	0.965	0.958	25.847	9041.033
152	573.789	0.892	1.013	0.987	0.975	27.029	10339.323
153	548.513	0.871	1.016	0.985	0.966	26.427	9663.722
154	571.610	0.842	1.140	0.877	0.964	26.978	10280.484
155	540.524	0.847	1.048	0.954	0.963	26.234	9453.355
156	569.722	0.839	1.071	0.934	0.957	26.933	10229.581
157	497.526	0.876	1.019	0.981	0.967	25.169	8348.094
158	558.972	0.803	1.045	0.957	0.958	26.678	9941.434
159	548.077	0.836	1.097	0.912	0.960	26.417	9652.208
160	538.345	0.854	1.112	0.899	0.961	26.181	9396.250
161	566.671	0.875	1.069	0.935	0.967	26.861	10147.531
162	534.858	0.863	1.015	0.986	0.960	26.096	9305.123
163	553.597	0.857	1.053	0.950	0.963	26.549	9798.393
164	504.934	0.861	1.016	0.984	0.964	25.356	8535.247
165	556.212	0.863	1.028	0.973	0.967	26.612	9867.894
166	578.002	0.870	1.117	0.895	0.972	27.128	10453.395
167	558.682	0.857	1.017	0.984	0.965	26.671	9933.685
168	523.237	0.840	1.034	0.967	0.962	25.811	9003.513
169	576.404	0.867	1.047	0.955	0.962	27.091	10410.077
170	480.530	0.868	1.038	0.963	0.964	24.735	7924.004
171	591.366	0.883	1.057	0.946	0.965	27.440	10818.028
172	646.711	0.864	1.034	0.967	0.969	28.695	12371.694
173	611.267	0.860	1.026	0.975	0.961	27.898	11368.680
174	388.143	0.830	1.062	0.942	0.949	22.231	5752.427
175	575.242	0.880	1.069	0.935	0.968	27.063	10378.611
176	482.419	0.865	1.013	0.987	0.968	24.784	7970.760
177	594.126	0.858	1.059	0.944	0.966	27.504	10893.850
178	561.006	0.852	1.045	0.957	0.960	26.726	9995.738
179	607.054	0.865	1.083	0.923	0.970	27.802	11251.360
180	516.265	0.875	1.098	0.910	0.960	25.638	8824.144
181	545.027	0.881	1.050	0.953	0.968	26.343	9571.736
182	581.343	0.838	1.020	0.980	0.958	27.206	10544.162
183	593.545	0.850	1.030	0.971	0.962	27.490	10877.873
184	557.665	0.835	1.033	0.968	0.956	26.647	9906.577
185	567.833	0.877	1.043	0.959	0.969	26.888	10178.762
186	651.795	0.847	1.034	0.967	0.968	28.808	12517.873
187	542.993	0.852	1.026	0.974	0.963	26.294	9518.212
188	516.991	0.829	1.106	0.904	0.957	25.656	8842.772
189	522.656	0.866	1.042	0.959	0.963	25.797	8988.520
190	530.791	0.836	1.107	0.904	0.959	25.997	9199.183
191	597.612	0.855	1.091	0.916	0.965	27.584	10989.878
192	521.930	0.847	1.032	0.969	0.957	25.779	8969.790
193	637.269	0.870	1.033	0.968	0.966	28.485	12101.742
194	515.684	0.868	1.045	0.957	0.960	25.624	8809.251
195	434.627	0.856	1.047	0.955	0.962	23.524	6816.145
196	521.494	0.861	1.054	0.949	0.964	25.768	8958.558
197	521.058	0.896	1.094	0.914	0.972	25.757	8947.331
198	546.480	0.813	1.039	0.962	0.948	26.378	9610.028
199	615.625	0.850	1.065	0.939	0.960	27.997	11490.472
200	627.682	0.828	1.069	0.935	0.958	28.270	11829.676
201	576.549	0.866	1.048	0.954	0.967	27.094	10414.012
202	563.330	0.820	1.079	0.927	0.954	26.782	10057.919
203	586.717	0.864	1.040	0.962	0.960	27.332	10690.727
204	509.292	0.853	1.038	0.963	0.963	25.465	8645.982
205	499.560	0.816	1.047	0.955	0.953	25.220	8399.331
206	529.774	0.865	1.052	0.951	0.964	25.972	9172.761
207	534.858	0.811	1.085	0.922	0.953	26.096	9305.123
208	871.288	0.812	1.025	0.975	0.958	33.307	19346.666
209	533.987	0.848	1.030	0.971	0.963	26.075	9282.388
210	546.770	0.841	1.093	0.915	0.961	26.385	9617.692
211	536.456	0.866	1.075	0.930	0.962	26.135	9346.853
212	590.204	0.828	1.017	0.984	0.959	27.413	10786.156
213	623.469	0.864	1.055	0.948	0.966	28.175	11710.785
214	531.227	0.835	1.043	0.958	0.959	26.007	9210.514
215	516.991	0.862	1.029	0.971	0.962	25.656	8842.772
216	552.435	0.835	1.073	0.932	0.954	26.521	9767.557
217	529.920	0.855	1.021	0.979	0.961	25.975	9176.534
218	556.357	0.855	1.027	0.974	0.963	26.615	9871.760
219	626.229	0.842	1.110	0.901	0.957	28.237	11788.634
220	616.496	0.831	1.110	0.901	0.960	28.017	11514.882
221	462.517	0.865	1.087	0.920	0.963	24.267	7482.660
222	508.421	0.850	1.039	0.962	0.962	25.443	8623.797
223	538.054	0.849	1.015	0.985	0.959	26.174	9388.645
224	531.372	0.857	1.070	0.935	0.964	26.011	9214.293
225	523.528	0.824	1.047	0.955	0.957	25.818	9011.013
226	553.307	0.854	1.043	0.959	0.958	26.542	9790.681
227	529.193	0.853	1.032	0.969	0.964	25.957	9157.674
228	569.867	0.882	1.041	0.961	0.970	26.937	10233.493
229	610.395	0.835	1.021	0.980	0.962	27.878	11344.374
230	600.808	0.866	1.045	0.957	0.970	27.658	11078.150
231	665.305	0.847	1.075	0.930	0.958	29.105	12909.061
232	564.928	0.876	1.109	0.902	0.968	26.820	10100.744
233	346.743	0.873	1.078	0.927	0.962	21.012	4857.078
234	645.404	0.851	1.057	0.946	0.966	28.666	12334.198
235	556.067	0.853	1.069	0.936	0.961	26.608	9864.029
236	654.265	0.872	1.013	0.988	0.968	28.862	12589.081
237	552.000	0.858	1.001	0.999	0.962	26.511	9756.001
238	543.284	0.872	1.134	0.882	0.969	26.301	9525.852
239	547.932	0.865	1.011	0.989	0.965	26.413	9648.370
240	578.147	0.859	1.106	0.904	0.962	27.132	10457.336
241	572.191	0.857	1.042	0.960	0.963	26.991	10296.163
242	563.475	0.853	1.044	0.958	0.963	26.785	10061.810
243	595.578	0.851	1.047	0.955	0.961	27.538	10933.828
244	554.324	0.848	1.033	0.968	0.960	26.567	9817.683
245	561.587	0.832	1.093	0.915	0.957	26.740	10011.271
246	541.686	0.863	1.042	0.959	0.968	26.262	9483.858
247	581.633	0.863	1.071	0.934	0.960	27.213	10552.067
248	551.273	0.863	1.077	0.929	0.964	26.493	9736.752
249	557.229	0.859	1.058	0.945	0.964	26.636	9894.967
250	545.608	0.864	1.029	0.971	0.964	26.357	9587.046
251	557.374	0.837	1.158	0.863	0.950	26.640	9898.836
252	582.214	0.886	1.053	0.949	0.969	27.227	10567.883
253	606.764	0.851	1.074	0.931	0.964	27.795	11243.283
254	584.974	0.817	1.035	0.966	0.959	27.291	10643.118
255	530.646	0.854	1.129	0.886	0.962	25.993	9195.407
256	540.233	0.867	1.053	0.949	0.965	26.227	9445.734
257	547.932	0.844	1.048	0.954	0.959	26.413	9648.370
258	553.016	0.893	1.032	0.969	0.970	26.535	9782.971
259	550.837	0.861	1.017	0.983	0.966	26.483	9725.209
260	518.008	0.846	1.130	0.885	0.960	25.682	8868.873
261	550.402	0.833	1.030	0.971	0.957	26.472	9713.670
262	574.661	0.847	1.047	0.955	0.962	27.050	10362.890
263	768.006	0.830	1.012	0.988	0.961	31.271	16010.703
264	510.745	0.877	1.028	0.973	0.968	25.501	8682.999
265	514.957	0.862	1.048	0.954	0.961	25.606	8790.646
266	556.648	0.851	1.083	0.923	0.966	26.622	9879.494
267	544.301	0.861	1.016	0.985	0.965	26.325	9552.609
268	573.644	0.875	1.032	0.969	0.969	27.026	10335.397
269	470.216	0.841	1.007	0.993	0.960	24.468	7670.267
270	532.098	0.867	1.067	0.937	0.964	26.029	9233.191
271	589.477	0.850	1.073	0.932	0.963	27.396	10766.251
272	566.090	0.848	1.046	0.956	0.960	26.847	10131.927
273	523.673	0.837	1.066	0.938	0.955	25.822	9014.764
274	570.738	0.848	1.096	0.912	0.958	26.957	10256.980
275	503.772	0.858	1.043	0.958	0.957	25.326	8505.798
276	567.397	0.830	1.075	0.930	0.960	26.878	10167.046
277	554.905	0.878	1.040	0.962	0.968	26.581	9833.123
278	603.858	0.866	1.076	0.929	0.970	27.728	11162.629
279	412.256	0.870	1.050	0.952	0.964	22.911	6296.729
280	595.578	0.856	1.013	0.987	0.967	27.538	10933.828
281	596.886	0.848	1.026	0.974	0.962	27.568	10969.849
282	516.555	0.871	1.028	0.972	0.963	25.646	8831.594
283	613.591	0.895	1.045	0.957	0.971	27.951	11433.582
284	536.166	0.863	1.037	0.964	0.965	26.128	9339.261
285	557.084	0.855	1.061	0.943	0.963	26.633	9891.098
286	490.263	0.838	1.078	0.927	0.958	24.984	8165.957
287	673.149	0.869	1.041	0.960	0.964	29.276	13138.037
288	563.766	0.849	1.028	0.973	0.958	26.792	10069.593
289	523.092	0.861	1.099	0.910	0.965	25.807	8999.764
290	553.888	0.809	1.057	0.946	0.954	26.556	9806.108
291	578.583	0.846	1.056	0.947	0.962	27.142	10469.162
292	550.983	0.857	1.008	0.992	0.964	26.486	9729.056
293	529.920	0.851	1.048	0.954	0.958	25.975	9176.534
294	586.136	0.815	1.049	0.954	0.951	27.318	10674.849
295	520.477	0.854	1.071	0.933	0.961	25.743	8932.369
296	550.547	0.873	1.047	0.955	0.964	26.476	9717.516
297	539.507	0.844	1.038	0.964	0.952	26.209	9426.692
298	489.682	0.860	1.025	0.976	0.960	24.970	8151.444
299	595.869	0.861	1.054	0.949	0.969	27.544	10941.829
300	554.905	0.824	1.170	0.855	0.951	26.581	9833.123
301	512.343	0.854	1.075	0.930	0.963	25.541	8723.779
302	526.578	0.866	1.046	0.956	0.964	25.893	9089.887
303	656.444	0.865	1.010	0.990	0.970	28.910	12652.023
304	549.094	0.862	1.041	0.960	0.961	26.441	9679.081
305	502.465	0.861	1.025	0.975	0.967	25.293	8472.709
306	448.717	0.881	1.046	0.956	0.965	23.902	7150.284
307	653.829	0.870	1.082	0.924	0.966	28.853	12576.505
308	570.157	0.863	1.129	0.886	0.968	26.943	10241.320
309	605.166	0.836	1.070	0.934	0.960	27.758	11198.899
310	549.966	0.839	1.032	0.969	0.959	26.462	9702.136
311	548.368	0.878	1.036	0.965	0.967	26.424	9659.883
312	536.311	0.859	1.036	0.966	0.958	26.131	9343.057
313	563.911	0.802	1.085	0.922	0.949	26.795	10073.485
314	610.976	0.855	1.051	0.951	0.963	27.891	11360.576
315	538.635	0.877	1.068	0.936	0.962	26.188	9403.857
316	555.776	0.824	1.021	0.979	0.956	26.601	9856.300
317	542.848	0.857	1.019	0.981	0.965	26.290	9514.393
318	544.591	0.829	1.028	0.973	0.949	26.332	9560.258
319	532.389	0.865	1.067	0.937	0.965	26.036	9240.754
320	557.374	0.825	1.006	0.994	0.952	26.640	9898.836
321	592.383	0.852	1.005	0.995	0.965	27.464	10845.942
322	577.856	0.827	1.027	0.974	0.960	27.125	10449.454
323	557.955	0.870	1.046	0.956	0.967	26.654	9914.319
324	538.345	0.876	1.051	0.951	0.968	26.181	9396.250
325	609.814	0.821	1.168	0.856	0.961	27.865	11328.179
326	578.437	0.835	1.059	0.944	0.959	27.138	10465.219
327	583.231	0.841	1.072	0.933	0.961	27.251	10595.581
328	567.543	0.849	1.058	0.945	0.959	26.882	10170.951
329	656.153	0.858	1.030	0.971	0.962	28.904	12643.624
330	506.242	0.870	1.082	0.924	0.968	25.388	8568.417
331	537.764	0.849	1.042	0.960	0.958	26.167	9381.042
332	658.187	0.850	1.071	0.934	0.965	28.949	12702.451
333	580.907	0.874	1.075	0.930	0.969	27.196	10532.308
334	600.808	0.806	1.033	0.968	0.946	27.658	11078.150
335	632.475	0.880	1.050	0.952	0.970	28.378	11965.451
336	949.294	0.843	1.063	0.941	0.955	34.766	22002.135
337	533.842	0.892	1.069	0.936	0.968	26.071	9278.600
338	544.301	0.849	1.023	0.977	0.965	26.325	9552.609
339	563.330	0.866	1.066	0.938	0.966	26.782	10057.919
340	622.307	0.873	1.058	0.945	0.968	28.149	11678.058
341	563.766	0.807	1.103	0.907	0.953	26.792	10069.593
342	640.174	0.865	1.023	0.978	0.960	28.550	12184.593
343	571.755	0.876	1.039	0.963	0.972	26.981	10284.403
344	526.578	0.875	1.015	0.986	0.965	25.893	9089.887
345	616.351	0.836	1.041	0.961	0.962	28.014	11510.813
346	498.833	0.831	1.031	0.970	0.951	25.202	8381.020
347	577.130	0.833	1.018	0.982	0.958	27.108	10429.759
348	524.835	0.885	1.039	0.962	0.970	25.850	9044.788
349	624.050	0.838	1.028	0.972	0.963	28.188	11727.160
350	577.856	0.860	1.067	0.937	0.972	27.125	10449.454
351	543.720	0.861	1.021	0.979	0.965	26.311	9537.316
352	535.875	0.802	1.045	0.957	0.951	26.121	9331.671
353	642.644	0.849	1.068	0.937	0.962	28.605	12255.164
354	589.768	0.873	1.028	0.973	0.964	27.403	10774.211
355	418.793	0.843	1.038	0.964	0.952	23.092	6447.085
356	619.837	0.870	1.019	0.981	0.962	28.093	11608.615
357	602.987	0.878	1.068	0.936	0.971	27.708	11138.470
358	541.105	0.816	1.050	0.952	0.952	26.248	9468.602
359	623.324	0.836	1.065	0.939	0.960	28.172	11706.693
360	553.743	0.871	1.056	0.947	0.968	26.553	9802.250
361	568.414	0.866	1.051	0.952	0.965	26.902	10194.389
362	530.355	0.862	1.014	0.986	0.964	25.986	9187.856
363	535.294	0.899	1.035	0.966	0.973	26.107	9316.498
364	538.200	0.850	1.007	0.993	0.962	26.177	9392.447
365	536.456	0.835	1.022	0.979	0.963	26.135	9346.853
366	476.172	0.837	1.051	0.951	0.965	24.623	7816.456
367	543.138	0.857	1.037	0.965	0.962	26.297	9522.032
368	546.915	0.868	1.069	0.936	0.965	26.389	9621.525
369	500.576	0.879	1.086	0.921	0.965	25.246	8424.989
370	536.602	0.824	1.020	0.981	0.952	26.139	9350.650
371	543.574	0.843	1.059	0.944	0.960	26.308	9533.494
372	603.277	0.861	1.015	0.985	0.961	27.715	11146.521
373	549.966	0.847	1.043	0.959	0.957	26.462	9702.136
374	950.601	0.875	1.025	0.976	0.974	34.790	22047.603
375	592.673	0.872	1.033	0.968	0.969	27.470	10853.922
376	571.901	0.843	1.094	0.914	0.956	26.985	10288.322
377	559.263	0.814	1.021	0.980	0.948	26.685	9949.186
378	530.501	0.879	1.049	0.953	0.966	25.990	9191.631
379	590.785	0.851	1.037	0.964	0.963	27.426	10802.088
380	612.719	0.867	1.056	0.947	0.972	27.931	11409.229
381	508.421	0.844	1.127	0.887	0.960	25.443	8623.797
382	509.292	0.841	1.076	0.930	0.961	25.465	8645.982
383	520.768	0.852	1.049	0.954	0.958	25.750	8939.849
384	574.661	0.847	1.013	0.987	0.961	27.050	10362.890
385	536.602	0.854	1.066	0.938	0.960	26.139	9350.650
386	571.174	0.847	1.016	0.984	0.959	26.967	10268.729
387	592.092	0.834	1.023	0.977	0.950	27.457	10837.964
388	539.797	0.857	1.060	0.944	0.960	26.216	9434.307
389	584.248	0.878	1.065	0.939	0.967	27.274	10623.302
390	585.410	0.868	1.032	0.969	0.967	27.301	10655.014
391	603.423	0.854	1.033	0.968	0.959	27.718	11150.547
392	525.997	0.861	1.050	0.952	0.971	25.879	9074.845
393	560.280	0.813	1.041	0.960	0.955	26.709	9976.332
394	523.528	0.875	1.005	0.995	0.968	25.818	9011.013
395	647.873	0.873	1.021	0.979	0.971	28.721	12405.056
396	537.183	0.850	1.111	0.900	0.963	26.153	9365.842
397	567.978	0.854	1.069	0.935	0.964	26.892	10182.668
398	506.387	0.893	1.052	0.951	0.969	25.392	8572.106
399	519.315	0.863	1.021	0.980	0.962	25.714	8902.470
400	599.210	0.887	1.046	0.956	0.972	27.621	11033.985
401	546.189	0.846	1.036	0.965	0.959	26.371	9602.365
402	568.559	0.849	1.060	0.943	0.959	26.906	10198.298
403	592.964	0.854	1.033	0.968	0.963	27.477	10861.904
404	479.223	0.812	1.220	0.819	0.954	24.702	7891.688
405	526.143	0.835	1.092	0.916	0.953	25.883	9078.605
406	573.208	0.851	1.079	0.926	0.961	27.015	10323.621
407	831.050	0.841	1.143	0.875	0.968	32.529	18022.057
408	542.993	0.852	1.042	0.960	0.963	26.294	9518.212
409	506.968	0.854	1.107	0.903	0.962	25.407	8586.864
410	678.524	0.865	1.029	0.972	0.966	29.393	13295.701
411	610.976	0.824	1.020	0.980	0.958	27.891	11360.576
412	635.962	0.846	1.067	0.937	0.954	28.456	12064.521
413	584.393	0.887	1.054	0.949	0.970	27.278	10627.265
414	588.751	0.877	1.021	0.979	0.962	27.379	10746.359
415	591.656	0.838	1.020	0.981	0.953	27.447	10826.001
416	437.968	0.813	1.325	0.755	0.944	23.614	6894.891
417	636.397	0.820	1.048	0.954	0.955	28.466	12076.924
418	487.648	0.851	1.150	0.870	0.960	24.918	8100.717
419	606.328	0.809	1.025	0.976	0.946	27.785	11231.173
420	526.724	0.844	1.091	0.917	0.956	25.897	9093.648
421	553.307	0.812	1.125	0.889	0.951	26.542	9790.681
422	683.463	0.824	1.077	0.929	0.960	29.499	13441.133
423	572.482	0.851	1.081	0.925	0.950	26.998	10304.006
424	547.932	0.875	1.055	0.948	0.969	26.413	9648.370
425	604.004	0.818	1.032	0.969	0.951	27.732	11166.657
426	526.143	0.874	1.053	0.949	0.969	25.883	9078.605
427	605.021	0.804	1.051	0.951	0.949	27.755	11194.867
428	518.880	0.850	1.038	0.964	0.960	25.703	8891.266
429	574.661	0.842	1.060	0.943	0.957	27.050	10362.890
430	606.037	0.842	1.056	0.947	0.959	27.778	11223.102
431	533.406	0.838	1.054	0.948	0.960	26.061	9267.241
432	506.242	0.880	1.102	0.908	0.968	25.388	8568.417
433	664.869	0.844	1.070	0.935	0.964	29.095	12896.380
434	537.473	0.848	1.104	0.906	0.962	26.160	9373.441
435	541.250	0.860	1.096	0.912	0.966	26.251	9472.415
436	572.482	0.871	1.027	0.973	0.967	26.998	10304.006
437	606.909	0.879	1.036	0.965	0.967	27.798	11247.321
438	582.214	0.840	1.064	0.940	0.960	27.227	10567.883
439	659.058	0.841	1.048	0.954	0.960	28.968	12727.691
440	385.673	0.877	1.056	0.947	0.963	22.160	5697.617
441	513.941	0.803	1.120	0.893	0.953	25.581	8764.622
442	591.511	0.858	1.050	0.952	0.965	27.443	10822.014
443	509.437	0.840	1.142	0.876	0.955	25.468	8649.681
444	497.235	0.841	1.054	0.949	0.946	25.161	8340.782
445	554.760	0.843	1.080	0.926	0.956	26.577	9829.262
446	563.185	0.847	1.043	0.959	0.957	26.778	10054.029
447	581.633	0.824	1.051	0.951	0.955	27.213	10552.067
448	607.345	0.872	1.050	0.953	0.969	27.808	11259.438
449	537.183	0.876	1.064	0.940	0.966	26.153	9365.842
