 	Area	Circ.	AR	Round	Solidity	Diameter	Volume
76	514.376	0.849	1.036	0.965	0.956	25.591	8775.772
77	476.608	0.838	1.092	0.916	0.955	24.634	7827.188
78	483.871	0.832	1.028	0.972	0.954	24.821	8006.789
79	527.741	0.848	1.042	0.959	0.958	25.922	9119.994
80	535.149	0.817	1.051	0.952	0.961	26.103	9312.706
81	400.926	0.812	1.103	0.906	0.946	22.594	6038.931
82	652.086	0.850	1.087	0.920	0.960	28.814	12526.244
83	511.616	0.862	1.009	0.991	0.966	25.523	8705.234
84	523.237	0.840	1.081	0.925	0.945	25.811	9003.513
85	562.458	0.830	1.100	0.909	0.952	26.761	10034.586
86	516.846	0.818	1.062	0.942	0.947	25.653	8839.045
87	568.559	0.880	1.007	0.993	0.969	26.906	10198.298
88	540.524	0.864	1.030	0.971	0.962	26.234	9453.355
89	518.880	0.856	1.049	0.954	0.958	25.703	8891.266
90	508.130	0.870	1.046	0.956	0.964	25.436	8616.406
91	626.519	0.853	1.035	0.966	0.966	28.244	11796.838
92	531.082	0.818	1.034	0.967	0.945	26.004	9206.737
93	510.309	0.850	1.003	0.997	0.953	25.490	8671.888
94	509.147	0.870	1.063	0.941	0.962	25.461	8642.283
95	454.092	0.822	1.177	0.850	0.949	24.045	7279.137
96	529.193	0.854	1.005	0.995	0.960	25.957	9157.674
97	599.791	0.876	1.032	0.969	0.972	27.635	11050.038
98	582.359	0.869	1.013	0.987	0.966	27.230	10571.839
99	500.141	0.817	1.048	0.954	0.957	25.235	8413.990
100	531.227	0.841	1.104	0.906	0.967	26.007	9210.514
101	493.459	0.828	1.064	0.940	0.953	25.066	8245.932
102	521.494	0.863	1.090	0.918	0.963	25.768	8958.558
103	519.461	0.845	1.054	0.948	0.960	25.718	8906.205
104	621.726	0.840	1.033	0.968	0.960	28.135	11661.706
105	536.311	0.883	1.094	0.914	0.970	26.131	9343.057
106	563.475	0.851	1.045	0.957	0.958	26.785	10061.810
107	498.397	0.853	1.032	0.969	0.958	25.191	8370.040
108	613.736	0.827	1.019	0.981	0.954	27.954	11437.642
109	623.033	0.804	1.041	0.960	0.953	28.165	11698.509
110	596.305	0.815	1.073	0.932	0.948	27.554	10953.835
111	513.069	0.819	1.045	0.957	0.952	25.559	8742.336
112	596.741	0.851	1.051	0.951	0.963	27.564	10965.845
113	595.288	0.841	1.059	0.944	0.962	27.531	10925.828
114	571.755	0.857	1.021	0.979	0.966	26.981	10284.403
115	551.418	0.841	1.156	0.865	0.955	26.497	9740.601
116	528.031	0.834	1.078	0.927	0.962	25.929	9127.526
117	491.134	0.864	1.021	0.980	0.961	25.007	8187.743
118	617.077	0.856	1.065	0.939	0.963	28.030	11531.166
119	501.157	0.844	1.042	0.960	0.960	25.261	8439.663
120	564.928	0.818	1.052	0.951	0.954	26.820	10100.744
121	545.317	0.848	1.004	0.996	0.964	26.350	9579.390
122	585.265	0.875	1.033	0.968	0.969	27.298	10651.048
123	559.117	0.828	1.053	0.949	0.951	26.681	9945.310
124	604.585	0.837	1.061	0.942	0.960	27.745	11182.774
125	505.951	0.847	1.075	0.931	0.959	25.381	8561.043
126	499.705	0.860	1.054	0.949	0.965	25.224	8402.995
127	530.065	0.834	1.060	0.944	0.956	25.979	9180.308
128	465.859	0.893	1.100	0.909	0.970	24.355	7563.884
129	612.865	0.835	1.039	0.963	0.955	27.934	11413.287
130	515.103	0.821	1.020	0.981	0.955	25.610	8794.366
131	462.953	0.854	1.095	0.913	0.967	24.279	7493.238
132	454.528	0.811	1.024	0.977	0.951	24.057	7289.618
133	505.370	0.872	1.028	0.973	0.965	25.366	8546.299
134	497.235	0.811	1.101	0.908	0.953	25.161	8340.782
135	521.930	0.880	1.037	0.965	0.963	25.779	8969.790
136	593.254	0.880	1.037	0.964	0.970	27.484	10869.887
137	490.844	0.865	1.063	0.940	0.963	24.999	8180.479
138	569.431	0.829	1.066	0.938	0.953	26.926	10221.757
139	545.898	0.806	1.101	0.909	0.938	26.364	9594.705
140	528.176	0.846	1.012	0.988	0.961	25.933	9131.293
141	531.663	0.833	1.061	0.942	0.958	26.018	9221.850
142	551.128	0.848	1.071	0.934	0.964	26.490	9732.904
143	631.023	0.855	1.066	0.938	0.964	28.345	11924.253
144	544.736	0.870	1.052	0.951	0.962	26.336	9564.083
145	597.322	0.859	1.028	0.973	0.964	27.578	10981.865
146	553.162	0.847	1.030	0.971	0.958	26.539	9786.826
147	589.187	0.860	1.024	0.977	0.962	27.389	10758.293
148	596.014	0.829	1.030	0.971	0.960	27.548	10945.831
149	501.448	0.880	1.088	0.919	0.973	25.268	8447.003
150	545.027	0.840	1.035	0.966	0.955	26.343	9571.736
151	551.273	0.859	1.086	0.921	0.963	26.493	9736.752
152	483.581	0.855	1.031	0.970	0.958	24.814	7999.579
153	592.964	0.850	1.020	0.981	0.966	27.477	10861.904
154	530.501	0.812	1.066	0.938	0.957	25.990	9191.631
155	517.863	0.859	1.045	0.957	0.961	25.678	8865.143
156	574.079	0.841	1.099	0.910	0.961	27.036	10347.176
157	633.492	0.826	1.039	0.962	0.954	28.400	11994.318
158	553.016	0.834	1.014	0.987	0.955	26.535	9782.971
159	519.606	0.823	1.097	0.912	0.952	25.721	8909.942
160	540.088	0.818	1.024	0.977	0.946	26.223	9441.925
161	567.978	0.841	1.075	0.930	0.957	26.892	10182.668
162	523.818	0.810	1.030	0.971	0.952	25.825	9018.515
163	533.261	0.849	1.130	0.885	0.963	26.057	9263.456
164	597.757	0.860	1.057	0.946	0.961	27.588	10993.885
165	525.562	0.886	1.041	0.960	0.972	25.868	9063.570
166	562.458	0.876	1.005	0.995	0.969	26.761	10034.586
167	496.364	0.880	1.028	0.973	0.967	25.139	8318.862
168	548.949	0.892	1.013	0.988	0.970	26.438	9675.241
169	523.528	0.828	1.011	0.990	0.964	25.818	9011.013
170	593.545	0.854	1.049	0.953	0.962	27.490	10877.873
171	533.261	0.869	1.080	0.926	0.963	26.057	9263.456
172	539.507	0.858	1.029	0.972	0.966	26.209	9426.692
173	565.218	0.807	1.134	0.882	0.958	26.826	10108.537
174	579.454	0.847	1.084	0.922	0.958	27.162	10492.827
175	576.404	0.804	1.064	0.940	0.952	27.091	10410.077
176	538.490	0.871	1.024	0.976	0.961	26.184	9400.053
177	522.075	0.880	1.052	0.950	0.965	25.782	8973.535
178	555.050	0.867	1.140	0.877	0.969	26.584	9836.985
179	562.894	0.863	1.171	0.854	0.967	26.771	10046.251
180	587.298	0.879	1.021	0.979	0.969	27.345	10706.612
181	570.012	0.868	1.041	0.961	0.965	26.940	10237.406
182	545.608	0.874	1.035	0.966	0.966	26.357	9587.046
183	564.783	0.879	1.053	0.950	0.969	26.816	10096.848
184	581.197	0.894	1.025	0.975	0.971	27.203	10540.210
185	453.947	0.825	1.078	0.927	0.953	24.041	7275.645
186	591.075	0.809	1.030	0.971	0.957	27.433	10810.057
187	514.376	0.861	1.037	0.964	0.963	25.591	8775.772
188	504.353	0.855	1.038	0.963	0.967	25.341	8520.518
189	547.642	0.868	1.122	0.891	0.968	26.406	9640.698
190	499.124	0.844	1.038	0.964	0.955	25.209	8388.343
191	660.075	0.865	1.041	0.960	0.964	28.990	12757.158
192	577.421	0.862	1.036	0.965	0.963	27.114	10437.636
193	570.303	0.834	1.069	0.935	0.957	26.947	10245.234
194	598.338	0.864	1.013	0.987	0.969	27.601	11009.919
195	574.225	0.857	1.028	0.973	0.959	27.039	10351.104
196	535.440	0.887	1.050	0.952	0.971	26.110	9320.290
197	586.427	0.858	1.068	0.936	0.960	27.325	10682.787
198	476.463	0.885	1.114	0.898	0.967	24.630	7823.610
199	519.606	0.841	1.108	0.902	0.955	25.721	8909.942
200	486.631	0.872	1.072	0.932	0.964	24.892	8075.393
201	521.058	0.880	1.040	0.961	0.973	25.757	8947.331
202	556.938	0.826	1.217	0.822	0.959	26.629	9887.229
203	470.071	0.824	1.056	0.947	0.954	24.465	7666.713
204	612.865	0.855	1.108	0.903	0.968	27.934	11413.287
205	516.846	0.848	1.030	0.971	0.958	25.653	8839.045
206	511.616	0.800	1.059	0.945	0.954	25.523	8705.234
207	589.477	0.831	1.062	0.942	0.961	27.396	10766.251
208	516.991	0.838	1.097	0.911	0.956	25.656	8842.772
209	534.132	0.818	1.066	0.938	0.953	26.078	9286.176
210	482.564	0.865	1.051	0.951	0.963	24.787	7974.361
211	718.471	0.822	1.027	0.973	0.963	30.245	14486.972
212	683.753	0.886	1.084	0.923	0.976	29.506	13449.705
213	564.783	0.830	1.029	0.972	0.954	26.816	10096.848
214	483.145	0.842	1.007	0.993	0.956	24.802	7988.768
215	570.012	0.851	1.027	0.974	0.965	26.940	10237.406
216	554.324	0.836	1.029	0.972	0.956	26.567	9817.683
217	494.185	0.806	1.047	0.955	0.949	25.084	8264.145
218	542.412	0.853	1.103	0.907	0.965	26.280	9502.938
219	546.044	0.854	1.042	0.960	0.956	26.367	9598.535
220	501.884	0.873	1.107	0.903	0.967	25.279	8458.016
221	597.176	0.889	1.030	0.971	0.972	27.574	10977.859
222	492.442	0.861	1.119	0.894	0.964	25.040	8220.458
223	518.880	0.843	1.039	0.963	0.961	25.703	8891.266
224	510.018	0.842	1.030	0.971	0.953	25.483	8664.484
225	532.534	0.857	1.021	0.979	0.958	26.039	9244.536
226	504.644	0.860	1.042	0.960	0.964	25.348	8527.882
227	483.290	0.811	1.103	0.906	0.953	24.806	7992.371
228	491.425	0.848	1.104	0.906	0.957	25.014	8195.009
229	497.962	0.823	1.044	0.958	0.952	25.180	8359.064
230	481.547	0.829	1.017	0.984	0.951	24.761	7949.169
231	560.570	0.855	1.021	0.980	0.965	26.716	9984.093
232	614.172	0.845	1.038	0.963	0.960	27.964	11449.827
233	570.303	0.866	1.036	0.966	0.969	26.947	10245.234
234	582.069	0.875	1.092	0.916	0.970	27.223	10563.929
235	561.006	0.844	1.054	0.949	0.960	26.726	9995.738
236	512.924	0.840	1.064	0.940	0.956	25.555	8738.623
237	462.663	0.819	1.074	0.931	0.954	24.271	7486.186
238	560.134	0.860	1.022	0.979	0.966	26.706	9972.453
239	560.425	0.847	1.081	0.925	0.966	26.712	9980.212
240	504.789	0.856	1.014	0.986	0.966	25.352	8531.564
241	524.109	0.890	1.092	0.916	0.971	25.832	9026.019
242	520.913	0.845	1.096	0.913	0.965	25.754	8943.590
243	501.884	0.814	1.049	0.953	0.950	25.279	8458.016
244	508.566	0.881	1.023	0.978	0.971	25.447	8627.493
245	557.084	0.837	1.017	0.983	0.959	26.633	9891.098
246	517.863	0.854	1.031	0.970	0.963	25.678	8865.143
247	567.107	0.863	1.024	0.977	0.963	26.871	10159.239
248	552.871	0.833	1.051	0.951	0.962	26.532	9779.117
249	484.597	0.889	1.075	0.930	0.976	24.840	8024.824
250	522.511	0.844	1.007	0.993	0.960	25.793	8984.773
251	504.644	0.900	1.018	0.983	0.971	25.348	8527.882
252	570.738	0.877	1.053	0.949	0.973	26.957	10256.980
253	549.530	0.871	1.029	0.972	0.959	26.452	9690.606
254	502.755	0.828	1.061	0.943	0.948	25.301	8480.058
255	505.951	0.812	1.015	0.985	0.957	25.381	8561.043
256	480.240	0.842	1.108	0.903	0.954	24.728	7916.819
257	526.578	0.880	1.100	0.909	0.970	25.893	9089.887
258	523.092	0.860	1.091	0.917	0.963	25.807	8999.764
259	671.987	0.811	1.110	0.901	0.961	29.251	13104.030
260	572.482	0.861	1.058	0.945	0.965	26.998	10304.006
261	501.593	0.850	1.074	0.931	0.959	25.271	8450.673
262	530.791	0.856	1.022	0.978	0.967	25.997	9199.183
263	573.208	0.826	1.071	0.933	0.958	27.015	10323.621
264	788.778	0.869	1.104	0.906	0.971	31.691	16664.650
265	571.174	0.844	1.087	0.920	0.958	26.967	10268.729
266	502.901	0.856	1.029	0.972	0.967	25.304	8483.734
267	562.313	0.868	1.055	0.948	0.970	26.757	10030.699
268	584.393	0.866	1.067	0.938	0.965	27.278	10627.265
269	478.642	0.852	1.021	0.980	0.962	24.687	7877.340
270	588.896	0.869	1.045	0.957	0.965	27.383	10750.337
271	531.808	0.813	1.019	0.982	0.950	26.022	9225.630
272	540.233	0.811	1.133	0.883	0.945	26.227	9445.734
273	532.389	0.834	1.060	0.944	0.956	26.036	9240.754
274	512.633	0.884	1.119	0.894	0.973	25.548	8731.200
275	590.639	0.864	1.036	0.965	0.965	27.423	10798.104
276	518.298	0.832	1.027	0.974	0.949	25.689	8876.336
277	510.890	0.849	1.021	0.979	0.961	25.505	8686.703
278	511.907	0.870	1.042	0.960	0.962	25.530	8712.651
279	622.162	0.883	1.049	0.953	0.968	28.145	11673.970
280	501.012	0.856	1.062	0.942	0.961	25.257	8435.994
281	511.471	0.825	1.041	0.961	0.958	25.519	8701.527
282	549.966	0.852	1.063	0.941	0.966	26.462	9702.136
283	547.206	0.872	1.027	0.974	0.963	26.396	9629.193
284	540.669	0.887	1.036	0.966	0.970	26.237	9457.166
285	559.698	0.861	1.006	0.994	0.960	26.695	9960.817
286	495.202	0.872	1.105	0.905	0.965	25.110	8289.664
287	561.442	0.856	1.038	0.964	0.966	26.737	10007.387
288	584.393	0.861	1.032	0.969	0.964	27.278	10627.265
289	549.675	0.873	1.037	0.964	0.969	26.455	9694.449
290	516.120	0.822	1.101	0.908	0.963	25.635	8820.420
291	557.520	0.847	1.056	0.947	0.966	26.643	9902.706
292	583.812	0.877	1.103	0.907	0.966	27.264	10611.419
293	544.010	0.848	1.060	0.943	0.964	26.318	9544.961
294	599.646	0.843	1.011	0.989	0.964	27.631	11046.024
295	574.661	0.852	1.017	0.984	0.958	27.050	10362.890
296	576.404	0.805	1.070	0.935	0.953	27.091	10410.077
297	523.092	0.812	1.019	0.982	0.953	25.807	8999.764
298	622.597	0.862	1.068	0.936	0.965	28.155	11686.237
299	514.522	0.840	1.044	0.957	0.957	25.595	8779.490
300	549.530	0.882	1.042	0.959	0.973	26.452	9690.606
301	471.088	0.839	1.069	0.936	0.955	24.491	7691.603
302	509.002	0.841	1.050	0.952	0.958	25.457	8638.585
303	531.227	0.809	1.046	0.956	0.952	26.007	9210.514
304	646.275	0.878	1.137	0.879	0.973	28.686	12359.191
305	539.216	0.900	1.050	0.952	0.974	26.202	9419.078
306	565.364	0.882	1.042	0.959	0.969	26.830	10112.434
307	558.536	0.826	1.115	0.897	0.956	26.667	9929.811
308	524.254	0.805	1.061	0.942	0.960	25.836	9029.772
309	582.650	0.871	1.038	0.964	0.960	27.237	10579.751
310	548.368	0.875	1.042	0.960	0.968	26.424	9659.883
311	549.094	0.833	1.014	0.986	0.960	26.441	9679.081
312	530.065	0.859	1.052	0.950	0.969	25.979	9180.308
313	487.648	0.825	1.058	0.946	0.950	24.918	8100.717
314	517.136	0.863	1.046	0.956	0.962	25.660	8846.499
315	613.446	0.848	1.067	0.937	0.960	27.948	11429.522
316	439.711	0.872	1.063	0.940	0.967	23.661	6936.096
317	554.324	0.867	1.139	0.878	0.965	26.567	9817.683
318	536.166	0.816	1.045	0.957	0.961	26.128	9339.261
319	528.322	0.801	1.097	0.912	0.965	25.936	9135.060
320	544.591	0.837	1.033	0.968	0.963	26.332	9560.258
321	543.138	0.848	1.092	0.916	0.962	26.297	9522.032
322	530.210	0.841	1.051	0.952	0.959	25.982	9184.082
323	472.105	0.821	1.009	0.991	0.948	24.517	7716.520
324	542.703	0.882	1.072	0.933	0.968	26.287	9510.574
325	556.212	0.826	1.154	0.867	0.954	26.612	9867.894
326	663.707	0.866	1.065	0.939	0.964	29.070	12862.583
327	513.505	0.848	1.080	0.926	0.959	25.570	8753.477
328	551.273	0.877	1.033	0.968	0.970	26.493	9736.752
329	556.503	0.845	1.073	0.932	0.966	26.619	9875.627
330	576.258	0.852	1.135	0.881	0.965	27.087	10406.142
331	524.981	0.845	1.038	0.964	0.956	25.854	9048.543
332	479.223	0.861	1.009	0.991	0.965	24.702	7891.688
333	536.602	0.863	1.054	0.949	0.962	26.139	9350.650
334	466.294	0.892	1.039	0.962	0.971	24.366	7574.500
335	496.945	0.875	1.063	0.941	0.967	25.154	8333.473
336	547.351	0.818	1.073	0.932	0.953	26.399	9633.027
337	557.229	0.824	1.072	0.933	0.959	26.636	9894.967
338	546.334	0.853	1.029	0.971	0.966	26.375	9606.196
339	500.867	0.802	1.015	0.985	0.949	25.253	8432.325
340	516.701	0.879	1.076	0.930	0.969	25.649	8835.319
341	505.806	0.823	1.037	0.965	0.962	25.377	8557.356
342	503.046	0.881	1.047	0.955	0.964	25.308	8487.410
343	529.774	0.859	1.067	0.937	0.959	25.972	9172.761
344	573.498	0.822	1.099	0.910	0.958	27.022	10331.471
345	479.077	0.870	1.057	0.946	0.966	24.698	7888.100
346	530.065	0.849	1.097	0.912	0.961	25.979	9180.308
347	664.433	0.844	1.080	0.926	0.962	29.086	12883.702
348	489.972	0.831	1.052	0.951	0.955	24.977	8158.700
349	566.962	0.860	1.014	0.986	0.964	26.868	10155.335
350	608.507	0.860	1.020	0.980	0.964	27.835	11291.769
351	524.835	0.833	1.104	0.906	0.960	25.850	9044.788
352	551.564	0.889	1.070	0.935	0.968	26.500	9744.450
353	495.202	0.844	1.035	0.966	0.958	25.110	8289.664
354	541.541	0.870	1.028	0.973	0.964	26.259	9480.043
355	493.313	0.841	1.066	0.938	0.952	25.062	8242.291
356	589.187	0.848	1.035	0.966	0.961	27.389	10758.293
357	521.058	0.872	1.074	0.931	0.967	25.757	8947.331
358	558.536	0.886	1.074	0.931	0.966	26.667	9929.811
359	590.058	0.877	1.010	0.990	0.967	27.410	10782.174
360	531.227	0.868	1.071	0.934	0.965	26.007	9210.514
361	493.168	0.892	1.075	0.930	0.972	25.058	8238.651
362	963.094	0.822	1.145	0.873	0.951	35.018	22483.646
363	555.341	0.852	1.047	0.955	0.965	26.591	9844.709
364	559.117	0.823	1.106	0.904	0.961	26.681	9945.310
365	786.745	0.818	1.011	0.989	0.961	31.650	16600.242
366	610.105	0.880	1.031	0.970	0.967	27.871	11336.275
367	598.774	0.849	1.071	0.934	0.964	27.611	11021.950
368	530.065	0.835	1.007	0.993	0.957	25.979	9180.308
369	566.962	0.823	1.050	0.952	0.954	26.868	10155.335
370	571.755	0.889	1.028	0.973	0.970	26.981	10284.403
371	586.282	0.865	1.034	0.968	0.968	27.322	10678.818
372	570.738	0.860	1.031	0.970	0.964	26.957	10256.980
373	519.896	0.849	1.020	0.981	0.958	25.728	8917.415
374	583.957	0.877	1.031	0.970	0.971	27.268	10615.380
375	503.046	0.834	1.103	0.907	0.958	25.308	8487.410
376	494.766	0.833	1.009	0.991	0.959	25.099	8278.724
377	560.280	0.860	1.078	0.927	0.966	26.709	9976.332
378	581.778	0.883	1.035	0.966	0.966	27.217	10556.021
379	488.084	0.843	1.147	0.872	0.955	24.929	8111.578
380	477.189	0.836	1.041	0.961	0.958	24.649	7841.506
381	551.564	0.821	1.037	0.964	0.954	26.500	9744.450
382	512.343	0.840	1.022	0.979	0.956	25.541	8723.779
383	533.261	0.877	1.004	0.996	0.969	26.057	9263.456
384	520.187	0.840	1.101	0.908	0.957	25.736	8924.891
385	524.109	0.866	1.038	0.963	0.968	25.832	9026.019
386	533.115	0.850	1.033	0.968	0.961	26.053	9259.671
387	572.917	0.846	1.022	0.978	0.966	27.009	10315.774
388	603.713	0.822	1.046	0.956	0.957	27.725	11158.601
389	552.000	0.871	1.028	0.973	0.967	26.511	9756.001
390	493.894	0.881	1.044	0.958	0.966	25.077	8256.858
391	535.585	0.801	1.037	0.964	0.957	26.114	9324.083
392	526.433	0.836	1.129	0.886	0.955	25.890	9086.125
393	502.901	0.865	1.097	0.911	0.966	25.304	8483.734
394	594.852	0.856	1.020	0.981	0.961	27.521	10913.833
395	544.155	0.863	1.048	0.954	0.962	26.322	9548.785
396	524.690	0.866	1.055	0.948	0.969	25.847	9041.033
397	576.113	0.832	1.012	0.988	0.951	27.084	10402.207
398	565.509	0.870	1.046	0.956	0.969	26.833	10116.331
399	549.966	0.815	1.043	0.959	0.949	26.462	9702.136
400	525.562	0.853	1.171	0.854	0.953	25.868	9063.570
401	554.469	0.869	1.042	0.960	0.965	26.570	9821.542
402	369.549	0.820	1.067	0.937	0.948	21.692	5344.070
403	417.195	0.808	1.184	0.845	0.941	23.048	6410.222
404	568.850	0.865	1.050	0.952	0.965	26.912	10206.115
405	491.425	0.859	1.004	0.996	0.959	25.014	8195.009
406	529.338	0.853	1.065	0.939	0.966	25.961	9161.445
407	542.267	0.866	1.070	0.935	0.966	26.276	9499.121
408	496.073	0.858	1.054	0.948	0.959	25.132	8311.559
409	517.427	0.818	1.014	0.987	0.950	25.667	8853.955
410	547.642	0.853	1.020	0.980	0.960	26.406	9640.698
411	530.501	0.836	1.081	0.925	0.954	25.990	9191.631
412	531.663	0.844	1.035	0.966	0.966	26.018	9221.850
413	522.947	0.876	1.028	0.972	0.969	25.804	8996.016
