 	Area	Circ.	AR	Round	Solidity	Diameter	Volume
179	550.111	0.854	1.065	0.939	0.960	26.466	9705.980
180	588.461	0.887	1.021	0.980	0.970	27.372	10738.406
181	508.566	0.868	1.022	0.978	0.968	25.447	8627.493
182	595.143	0.835	1.016	0.985	0.954	27.527	10921.829
183	590.058	0.881	1.064	0.940	0.967	27.410	10782.174
184	549.240	0.842	1.061	0.942	0.965	26.445	9682.923
185	576.694	0.853	1.052	0.951	0.957	27.097	10417.948
186	400.781	0.806	1.288	0.776	0.947	22.590	6035.649
187	779.772	0.848	1.048	0.955	0.956	31.509	16380.049
188	580.035	0.801	1.036	0.965	0.949	27.176	10508.613
189	493.749	0.859	1.104	0.906	0.959	25.073	8253.216
190	502.029	0.844	1.047	0.955	0.963	25.282	8461.689
191	523.383	0.887	1.051	0.952	0.971	25.815	9007.263
192	530.210	0.868	1.016	0.985	0.962	25.982	9184.082
193	491.280	0.876	1.050	0.953	0.970	25.010	8191.376
194	494.621	0.875	1.015	0.986	0.967	25.095	8275.078
195	583.812	0.819	1.041	0.961	0.951	27.264	10611.419
196	504.644	0.848	1.071	0.934	0.954	25.348	8527.882
197	584.538	0.875	1.032	0.969	0.968	27.281	10631.227
198	583.957	0.866	1.071	0.934	0.972	27.268	10615.380
199	518.008	0.832	1.121	0.892	0.956	25.682	8868.873
200	584.248	0.819	1.056	0.947	0.958	27.274	10623.302
201	570.738	0.810	1.046	0.956	0.946	26.957	10256.980
202	643.806	0.859	1.029	0.972	0.968	28.631	12288.421
203	487.357	0.851	1.098	0.911	0.960	24.910	8093.479
204	431.867	0.812	1.188	0.842	0.948	23.449	6751.322
205	564.492	0.857	1.090	0.917	0.963	26.809	10089.058
206	613.882	0.821	1.035	0.966	0.954	27.957	11441.703
207	574.951	0.855	1.019	0.981	0.961	27.056	10370.749
208	614.317	0.867	1.052	0.951	0.966	27.967	11453.889
209	504.644	0.801	1.035	0.966	0.944	25.348	8527.882
210	469.781	0.825	1.072	0.933	0.959	24.457	7659.607
211	521.349	0.865	1.058	0.945	0.966	25.764	8954.815
212	569.722	0.849	1.041	0.961	0.958	26.933	10229.581
213	669.082	0.863	1.044	0.958	0.967	29.187	13019.141
214	549.821	0.826	1.054	0.949	0.955	26.459	9698.292
215	453.366	0.824	1.203	0.831	0.956	24.026	7261.680
216	531.082	0.842	1.077	0.928	0.964	26.004	9206.737
217	509.728	0.835	1.049	0.953	0.958	25.476	8657.081
218	540.960	0.846	1.030	0.971	0.961	26.244	9464.789
219	566.816	0.855	1.053	0.949	0.961	26.864	10151.433
220	541.541	0.842	1.017	0.983	0.960	26.259	9480.043
221	511.326	0.835	1.099	0.910	0.970	25.515	8697.820
222	515.974	0.860	1.043	0.959	0.962	25.631	8816.696
223	509.728	0.843	1.076	0.929	0.951	25.476	8657.081
224	547.787	0.868	1.007	0.994	0.961	26.410	9644.534
225	419.955	0.802	1.073	0.932	0.934	23.124	6473.939
226	610.105	0.802	1.071	0.934	0.953	27.871	11336.275
227	530.065	0.816	1.042	0.960	0.949	25.979	9180.308
228	522.947	0.835	1.098	0.911	0.960	25.804	8996.016
229	562.604	0.825	1.028	0.973	0.955	26.764	10038.474
230	474.720	0.817	1.060	0.943	0.940	24.585	7780.715
231	530.791	0.830	1.035	0.966	0.951	25.997	9199.183
232	533.406	0.882	1.030	0.971	0.970	26.061	9267.241
233	489.101	0.861	1.049	0.953	0.964	24.955	8136.940
234	543.429	0.868	1.034	0.967	0.967	26.304	9529.673
235	563.621	0.861	1.040	0.961	0.962	26.789	10065.701
236	597.467	0.870	1.045	0.957	0.967	27.581	10985.871
237	555.486	0.878	1.038	0.963	0.966	26.594	9848.572
238	708.593	0.879	1.076	0.929	0.970	30.037	14189.240
239	622.162	0.878	1.090	0.918	0.970	28.145	11673.970
240	575.242	0.883	1.068	0.936	0.968	27.063	10378.611
241	546.189	0.889	1.034	0.967	0.970	26.371	9602.365
242	538.345	0.850	1.037	0.965	0.955	26.181	9396.250
243	525.852	0.867	1.029	0.972	0.967	25.875	9071.086
244	529.484	0.834	1.044	0.958	0.957	25.965	9165.217
245	587.153	0.857	1.012	0.988	0.964	27.342	10702.640
246	559.263	0.836	1.068	0.936	0.956	26.685	9949.186
247	538.926	0.861	1.084	0.923	0.963	26.195	9411.467
248	513.214	0.864	1.045	0.957	0.963	25.563	8746.049
249	579.745	0.839	1.009	0.991	0.961	27.169	10500.719
250	551.128	0.847	1.063	0.941	0.959	26.490	9732.904
251	498.107	0.830	1.028	0.973	0.958	25.184	8362.722
252	561.732	0.855	1.018	0.983	0.960	26.744	10015.156
253	569.576	0.854	1.023	0.977	0.956	26.930	10225.668
254	561.151	0.844	1.045	0.957	0.960	26.730	9999.620
255	506.823	0.826	1.080	0.926	0.952	25.403	8583.174
256	513.214	0.828	1.045	0.957	0.948	25.563	8746.049
257	488.229	0.875	1.054	0.949	0.960	24.933	8115.200
258	483.581	0.871	1.013	0.988	0.962	24.814	7999.579
259	527.886	0.861	1.019	0.981	0.964	25.925	9123.760
260	562.894	0.872	1.025	0.976	0.964	26.771	10046.251
261	479.513	0.826	1.077	0.928	0.959	24.709	7898.866
262	510.890	0.852	1.130	0.885	0.962	25.505	8686.703
263	577.275	0.818	1.072	0.933	0.961	27.111	10433.697
264	574.225	0.891	1.057	0.946	0.973	27.039	10351.104
265	459.757	0.837	1.278	0.783	0.947	24.195	7415.783
266	518.298	0.867	1.026	0.975	0.967	25.689	8876.336
267	572.482	0.828	1.015	0.985	0.959	26.998	10304.006
268	603.858	0.817	1.032	0.969	0.952	27.728	11162.629
269	492.587	0.808	1.044	0.958	0.944	25.044	8224.095
270	613.882	0.808	1.130	0.885	0.960	27.957	11441.703
271	634.799	0.874	1.039	0.962	0.971	28.430	12031.467
272	570.738	0.861	1.043	0.959	0.961	26.957	10256.980
273	573.063	0.807	1.040	0.962	0.944	27.012	10319.697
274	558.246	0.822	1.025	0.975	0.954	26.660	9922.064
275	611.557	0.845	1.049	0.953	0.963	27.904	11376.786
276	572.627	0.876	1.089	0.918	0.970	27.002	10307.928
277	558.536	0.883	1.070	0.935	0.969	26.667	9929.811
278	580.471	0.844	1.023	0.977	0.965	27.186	10520.458
279	567.543	0.807	1.198	0.835	0.949	26.882	10170.951
280	608.216	0.862	1.099	0.910	0.970	27.828	11283.683
281	914.721	0.826	1.113	0.898	0.962	34.127	20811.193
282	581.052	0.850	1.052	0.951	0.961	27.200	10536.259
283	499.995	0.867	1.075	0.930	0.964	25.231	8410.324
284	560.134	0.824	1.046	0.956	0.953	26.706	9972.453
285	475.882	0.836	1.039	0.962	0.958	24.615	7809.303
286	467.456	0.822	1.137	0.879	0.955	24.396	7602.834
287	529.193	0.847	1.071	0.934	0.963	25.957	9157.674
288	450.315	0.827	1.046	0.956	0.961	23.945	7188.512
289	485.324	0.854	1.057	0.946	0.962	24.858	8042.872
290	604.730	0.865	1.030	0.971	0.969	27.748	11186.805
291	604.004	0.846	1.035	0.966	0.964	27.732	11166.657
292	591.511	0.881	1.093	0.915	0.970	27.443	10822.014
293	496.073	0.805	1.048	0.954	0.953	25.132	8311.559
294	465.568	0.869	1.050	0.953	0.963	24.347	7556.810
295	496.219	0.847	1.035	0.966	0.959	25.136	8315.210
296	478.496	0.814	1.133	0.883	0.953	24.683	7873.754
297	465.423	0.816	1.241	0.806	0.937	24.343	7553.273
298	583.667	0.850	1.048	0.954	0.965	27.261	10607.459
299	467.166	0.864	1.010	0.990	0.959	24.389	7595.747
300	542.993	0.855	1.077	0.928	0.964	26.294	9518.212
301	518.008	0.812	1.006	0.994	0.950	25.682	8868.873
302	481.983	0.807	1.069	0.936	0.952	24.773	7959.962
303	534.132	0.866	1.015	0.985	0.966	26.078	9286.176
304	485.469	0.831	1.173	0.853	0.959	24.862	8046.483
305	547.642	0.859	1.066	0.938	0.965	26.406	9640.698
306	554.324	0.847	1.027	0.974	0.958	26.567	9817.683
307	518.734	0.854	1.021	0.980	0.962	25.700	8887.533
308	496.073	0.834	1.021	0.980	0.957	25.132	8311.559
309	503.336	0.873	1.041	0.961	0.962	25.315	8494.764
310	487.357	0.856	1.034	0.967	0.964	24.910	8093.479
311	593.109	0.844	1.056	0.947	0.964	27.480	10865.895
312	483.726	0.879	1.020	0.981	0.966	24.817	8003.184
313	532.825	0.821	1.078	0.927	0.948	26.046	9252.103
314	547.787	0.856	1.030	0.971	0.955	26.410	9644.534
315	582.795	0.872	1.058	0.946	0.972	27.240	10583.708
316	559.117	0.869	1.042	0.960	0.970	26.681	9945.310
317	515.829	0.875	1.031	0.970	0.964	25.628	8812.973
318	525.852	0.884	1.043	0.959	0.965	25.875	9071.086
319	508.566	0.852	1.070	0.935	0.960	25.447	8627.493
320	523.383	0.831	1.042	0.959	0.957	25.815	9007.263
321	518.153	0.876	1.033	0.968	0.965	25.685	8872.604
322	517.863	0.827	1.200	0.834	0.949	25.678	8865.143
323	608.216	0.860	1.091	0.917	0.969	27.828	11283.683
324	530.210	0.861	1.053	0.949	0.962	25.982	9184.082
325	585.701	0.844	1.066	0.938	0.957	27.308	10662.947
326	562.313	0.865	1.040	0.962	0.966	26.757	10030.699
327	630.006	0.801	1.047	0.956	0.954	28.322	11895.442
328	490.408	0.849	1.070	0.934	0.959	24.988	8169.587
329	619.837	0.842	1.025	0.976	0.961	28.093	11608.615
330	563.766	0.871	1.041	0.960	0.968	26.792	10069.593
331	521.785	0.810	1.071	0.934	0.955	25.775	8966.045
332	498.833	0.848	1.029	0.971	0.958	25.202	8381.020
333	530.646	0.848	1.060	0.943	0.960	25.993	9195.407
334	525.416	0.856	1.058	0.945	0.962	25.865	9059.812
335	539.652	0.861	1.072	0.933	0.965	26.213	9430.499
336	556.357	0.861	1.048	0.954	0.963	26.615	9871.760
337	599.065	0.805	1.083	0.924	0.954	27.618	11029.973
338	633.783	0.820	1.066	0.938	0.961	28.407	12002.570
339	593.835	0.849	1.036	0.966	0.961	27.497	10885.861
340	537.909	0.864	1.023	0.977	0.961	26.170	9384.843
341	506.387	0.836	1.084	0.922	0.952	25.392	8572.106
342	625.793	0.864	1.064	0.940	0.964	28.227	11776.331
343	572.772	0.852	1.062	0.942	0.956	27.005	10311.851
344	531.227	0.847	1.193	0.838	0.970	26.007	9210.514
345	566.381	0.856	1.007	0.993	0.958	26.854	10139.728
346	550.111	0.824	1.041	0.960	0.960	26.466	9705.980
347	548.368	0.849	1.120	0.893	0.960	26.424	9659.883
348	520.768	0.860	1.038	0.964	0.959	25.750	8939.849
349	442.181	0.839	1.279	0.782	0.958	23.728	6994.609
350	534.713	0.858	1.020	0.981	0.964	26.092	9301.333
351	545.898	0.806	1.052	0.951	0.945	26.364	9594.705
352	558.246	0.825	1.034	0.967	0.949	26.660	9922.064
353	579.454	0.859	1.101	0.908	0.960	27.162	10492.827
354	638.867	0.855	1.022	0.978	0.963	28.521	12147.287
355	537.909	0.823	1.076	0.930	0.950	26.170	9384.843
356	548.658	0.854	1.052	0.951	0.962	26.431	9667.561
357	570.012	0.855	1.068	0.937	0.961	26.940	10237.406
358	533.842	0.868	1.043	0.958	0.965	26.071	9278.600
359	508.421	0.844	1.005	0.995	0.959	25.443	8623.797
360	526.143	0.841	1.080	0.926	0.961	25.883	9078.605
361	490.117	0.839	1.115	0.897	0.955	24.981	8162.328
362	588.896	0.855	1.027	0.974	0.966	27.383	10750.337
363	507.549	0.864	1.098	0.911	0.963	25.421	8601.631
364	544.736	0.852	1.035	0.966	0.964	26.336	9564.083
365	589.042	0.844	1.038	0.964	0.957	27.386	10754.315
366	606.764	0.849	1.020	0.980	0.959	27.795	11243.283
367	602.842	0.886	1.115	0.897	0.968	27.705	11134.445
368	559.989	0.803	1.109	0.902	0.948	26.702	9968.574
369	557.374	0.862	1.089	0.918	0.964	26.640	9898.836
370	558.246	0.857	1.071	0.934	0.967	26.660	9922.064
371	562.168	0.829	1.043	0.958	0.959	26.754	10026.812
372	557.665	0.846	1.019	0.981	0.966	26.647	9906.577
373	587.008	0.828	1.088	0.919	0.956	27.339	10698.668
374	527.305	0.856	1.079	0.927	0.964	25.911	9108.700
375	529.193	0.863	1.050	0.952	0.964	25.957	9157.674
376	535.440	0.870	1.022	0.978	0.964	26.110	9320.290
377	488.229	0.860	1.018	0.982	0.963	24.933	8115.200
378	580.035	0.832	1.050	0.953	0.963	27.176	10508.613
379	567.978	0.862	1.024	0.976	0.960	26.892	10182.668
380	579.454	0.864	1.042	0.960	0.963	27.162	10492.827
381	538.635	0.869	1.070	0.935	0.961	26.188	9403.857
382	547.351	0.840	1.008	0.992	0.962	26.399	9633.027
383	498.688	0.867	1.028	0.973	0.964	25.198	8377.359
384	595.143	0.876	1.027	0.974	0.971	27.527	10921.829
385	596.159	0.881	1.047	0.955	0.973	27.551	10949.832
386	566.816	0.856	1.026	0.975	0.965	26.864	10151.433
387	571.029	0.801	1.034	0.967	0.944	26.964	10264.812
388	562.458	0.888	1.086	0.921	0.969	26.761	10034.586
389	543.284	0.838	1.024	0.977	0.957	26.301	9525.852
390	539.071	0.872	1.053	0.950	0.965	26.199	9415.272
391	532.389	0.820	1.042	0.960	0.954	26.036	9240.754
392	618.239	0.808	1.092	0.916	0.956	28.056	11563.755
393	556.938	0.817	1.051	0.952	0.959	26.629	9887.229
394	494.911	0.835	1.085	0.922	0.957	25.103	8282.370
395	567.252	0.857	1.071	0.934	0.962	26.875	10163.142
396	547.061	0.815	1.131	0.884	0.955	26.392	9625.359
397	500.431	0.801	1.046	0.956	0.947	25.242	8421.322
398	564.783	0.855	1.029	0.972	0.962	26.816	10096.848
399	497.526	0.825	1.016	0.984	0.953	25.169	8348.094
400	540.088	0.820	1.035	0.966	0.956	26.223	9441.925
401	530.501	0.823	1.067	0.937	0.960	25.990	9191.631
402	559.553	0.860	1.049	0.953	0.963	26.692	9956.939
403	482.273	0.855	1.090	0.918	0.968	24.780	7967.161
404	521.930	0.855	1.126	0.888	0.961	25.779	8969.790
405	501.448	0.864	1.079	0.926	0.975	25.268	8447.003
406	535.004	0.830	1.071	0.934	0.953	26.100	9308.914
407	425.185	0.803	1.180	0.847	0.960	23.267	6595.239
408	576.113	0.867	1.045	0.957	0.966	27.084	10402.207
409	428.381	0.802	1.016	0.985	0.941	23.354	6669.735
410	588.751	0.844	1.061	0.942	0.962	27.379	10746.359
411	613.591	0.862	1.030	0.971	0.966	27.951	11433.582
412	562.604	0.812	1.005	0.995	0.956	26.764	10038.474
413	499.850	0.852	1.073	0.932	0.967	25.228	8406.659
414	539.797	0.858	1.046	0.956	0.967	26.216	9434.307
415	503.191	0.816	1.066	0.938	0.950	25.312	8491.087
416	504.644	0.862	1.020	0.981	0.962	25.348	8527.882
417	530.210	0.816	1.044	0.958	0.948	25.982	9184.082
418	532.534	0.840	1.072	0.932	0.954	26.039	9244.536
419	540.378	0.848	1.085	0.921	0.962	26.230	9449.544
420	547.496	0.841	1.086	0.921	0.951	26.403	9636.862
421	496.364	0.846	1.146	0.873	0.959	25.139	8318.862
422	596.886	0.803	1.040	0.962	0.950	27.568	10969.849
423	636.397	0.894	1.014	0.986	0.972	28.466	12076.924
424	538.345	0.847	1.149	0.871	0.964	26.181	9396.250
425	702.347	0.860	1.063	0.941	0.970	29.904	14002.035
426	578.437	0.804	1.037	0.964	0.957	27.138	10465.219
427	684.189	0.855	1.041	0.960	0.965	29.515	13462.565
428	596.741	0.874	1.042	0.960	0.972	27.564	10965.845
429	637.559	0.815	1.076	0.930	0.959	28.492	12110.019
430	521.640	0.835	1.123	0.890	0.953	25.772	8962.302
431	571.610	0.891	1.073	0.932	0.972	26.978	10280.484
432	574.225	0.808	1.035	0.966	0.950	27.039	10351.104
433	574.661	0.829	1.054	0.949	0.957	27.050	10362.890
434	489.391	0.868	1.036	0.965	0.965	24.962	8144.191
435	570.448	0.840	1.041	0.961	0.963	26.950	10249.149
436	556.067	0.857	1.078	0.928	0.962	26.608	9864.029
437	574.515	0.872	1.044	0.958	0.969	27.046	10358.961
438	485.469	0.845	1.019	0.981	0.962	24.862	8046.483
